property_type,price,area,n_bedrooms,n_bathrooms,n_floors,legal,interior,front_road_width,latitude,longitude,address,district,city_province
Nhà riêng,18.5,56.0,7,7,5,Sổ đỏ/ Sổ hồng,Đầy đủ,3.35,10.7899967878685,106.689671138441,"Đường Hai Bà Trưng, Phường Tân Định, Quận 1, Hồ Chí Minh",Quận 1,Hồ Chí Minh
Nhà riêng,15.0,52.0,3,4,4,Sổ đỏ/ Sổ hồng,Đầy đủ,,10.7932320121545,106.687039393246,"Đường Nguyễn Văn Nguyễn, Phường Tân Định, Quận 1, Hồ Chí Minh",Quận 1,Hồ Chí Minh
Nhà riêng,14.3,83.0,20,20,6,Sổ đỏ/ Sổ hồng,Đầy đủ,,10.8485929746943,106.666647862233,"Đường Lê Đức Thọ, Phường 16, Gò Vấp, Hồ Chí Minh",Gò Vấp,Hồ Chí Minh
Nhà riêng,14.8,86.5,15,15,6,Sổ đỏ/ Sổ hồng,Đầy đủ,,10.8494643095102,106.650622683873,"Đường Phạm Văn Chiêu, Phường 9, Gò Vấp, Hồ Chí Minh",Gò Vấp,Hồ Chí Minh
Nhà riêng,7.0,106.0,5,3,2,Sổ hồng chính chủ,Đầy đủ,4.0,10.6972483646802,106.718669548877,"Đường Phạm Hữu Lầu, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh",Nhà Bè,Hồ Chí Minh
Nhà riêng,7.9,50.0,5,5,3,Sổ đỏ/ Sổ hồng,Đầy đủ,4.0,10.79326585367,106.687606769888,"Đường Nguyễn Văn Nguyễn, Phường Tân Định, Quận 1, Hồ Chí Minh",Quận 1,Hồ Chí Minh
Nhà riêng,8.5,26.0,2,2,2,Sổ đỏ/ Sổ hồng,Cơ bản,4.9,10.7590622503456,106.687612690549,"Đường Trần Hưng Đạo, Phường Cầu Kho, Quận 1, Hồ Chí Minh",Quận 1,Hồ Chí Minh
Nhà riêng,3.26,22.0,2,1,2,Có sổ,,,10.7452575875644,106.689946280951,"Đường Dương Bá Trạc, Phường 1, Quận 8, Hồ Chí Minh",Quận 8,Hồ Chí Minh
Nhà riêng,17.5,49.21,4,5,4,Sổ đỏ/ Sổ hồng,Đầy đủ,,10.7927647841274,106.696775482899,"Đường Nguyễn Huy Tự, Phường Đa Kao, Quận 1, Hồ Chí Minh",Quận 1,Hồ Chí Minh
Nhà riêng,11.5,75.0,5,5,4,Sổ đỏ/ Sổ hồng,,5.0,20.8356703572435,106.701277319443,"Đường Văn Cao, Phường Đằng Giang, Ngô Quyền, Hải Phòng",Ngô Quyền,Hải Phòng
Nhà riêng,17.8,56.0,7,7,5,Sổ đỏ/ Sổ hồng,Đầy đủ,,10.7900254116771,106.690172795008,"Đường Hai Bà Trưng, Phường Tân Định, Quận 1, Hồ Chí Minh",Quận 1,Hồ Chí Minh
Nhà riêng,7.95,54.5,4,5,4,Sổ đỏ/ Sổ hồng,Đầy đủ,,10.8420011542364,106.656913562064,"Đường Lê Văn Thọ, Phường 11, Gò Vấp, Hồ Chí Minh",Gò Vấp,Hồ Chí Minh
Nhà riêng,68.9,155.0,8,8,9,Sổ đỏ/ Sổ hồng,,6.0,21.0310202394604,105.769471589728,"Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,Hà Nội
Nhà riêng,12.5,94.0,4,4,3,Sổ đỏ/ Sổ hồng,,,10.854825823843,106.76359953696,"Đường Số 19, Phường Linh Chiểu, Thủ Đức, Hồ Chí Minh",Thủ Đức,Hồ Chí Minh
Nhà riêng,9.5,64.0,4,5,3,Sổ đỏ/ Sổ hồng,Đầy đủ,4.0,10.7615988195801,106.660578968334,"Đường Lý Thường Kiệt, Phường 9, Tân Bình, Hồ Chí Minh",Tân Bình,Hồ Chí Minh
Nhà riêng,18.9,90.0,4,5,4,Sổ đỏ/ Sổ hồng,Đầy đủ,5.0,10.7077016492057,106.734519871919,"Phường Phú Mỹ, Quận 7, Hồ Chí Minh",Quận 7,Hồ Chí Minh
Nhà riêng,15.2,42.0,4,3,4,Sổ đỏ/ Sổ hồng,Đầy đủ,,21.0363179415624,105.785984468377,"Đường Xuân Thủy, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Cầu Giấy,Hà Nội
Nhà riêng,6.5,50.0,3,,3,Sổ đỏ/ Sổ hồng,,,20.9894318329156,105.877541135461,"số 5 ngách 36 ngõ 145 Đường Vĩnh Hưng, Phường Vĩnh Hưng, Hoàng Mai, Hà Nội",Hoàng Mai,Hà Nội
Nhà riêng,14.0,66.0,,,3,Sổ đỏ/ Sổ hồng,,4.0,10.7778282114153,106.656062786157,"Đường Lý Thường Kiệt, Phường 15, Quận 11, Hồ Chí Minh",Quận 11,Hồ Chí Minh
Biệt thự,,236.0,4,4,4,Sổ đỏ/ Sổ hồng,,8.0,21.07005887925413,105.8791090471008,"Dự án Khai Sơn Hill, Đường Ngọc Thụy, Phường Thượng Thanh, Long Biên, Hà Nội",Long Biên,Hà Nội
Biệt thự,84.0,256.0,4,5,2,Sổ đỏ/ Sổ hồng,Cơ bản,16.0,10.71772254272332,106.72708885312512,"Mỹ Phú 2, Tân Phú, Quận 7, Hồ Chí Minh",Quận 7,Hồ Chí Minh
Biệt thự,20.0,153.0,5,5,3,Sổ đỏ/ Sổ hồng,Đầy đủ,,10.7501069006652,106.735367892896,"Jamona Golden Silk, Bùi Văn Ba, Tân Thuận Đông, Quận 7, Hồ Chí Minh",Quận 7,Hồ Chí Minh
Biệt thự,209.0,519.0,6,6,3,Sổ đỏ/ Sổ hồng,Không nội thất,,10.7149805501519,106.724896110532,"Dự án Biệt thự Chateau, Đường Hà Huy Tập, Phường Tân Phú, Quận 7, Hồ Chí Minh",Quận 7,Hồ Chí Minh
Biệt thự,5.83,90.0,,,4,Sổ đỏ/ Sổ hồng,Không nội thất,5.0,10.90856540330632,106.3876770883099,"Dự án Vinhomes Green City, Đường N2, Thị trấn Hậu Nghĩa, Đức Hòa, Long An",Đức Hòa,Long An
Biệt thự,19.0,72.5,,,6,Sổ đỏ/ Sổ hồng,,5.0,20.9522664684856,105.784726844081,"Dự án Kiến Hưng Luxury, Đường Phúc La, Phường Kiến Hưng, Hà Đông, Hà Nội",Hà Đông,Hà Nội
Biệt thự,,180.0,,,4,Sổ đỏ,Trang thiết bị nhập khẩu gần như mới 100%,,20.9747582441524,105.753327148291,"Dự án An Khang Villa, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội",Hà Đông,Hà Nội
Biệt thự,36.0,120.0,,,4,,,,10.7933681036624,106.759455141772,"Dự án Senturia An Phú, Đường Song Hành, Phường An Phú, Quận 2, Hồ Chí Minh",Quận 2,Hồ Chí Minh
Biệt thự,33.0,150.0,,,4,Sổ đỏ,Cơ bản,10.0,21.0024267980804,105.964081357509,"Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội",Gia Lâm,Hà Nội
Biệt thự,19.0,83.0,5,5,5,Sổ đỏ/ Sổ hồng,,,20.973532615099796,105.75742498007229,"Khu đô thị mới An Hưng, Tố Hữu, La Khê, Hà Đông, Hà Nội",Hà Đông,Hà Nội
Biệt thự,12.8,75.0,5,6,4,Hợp đồng mua bán,Đầy đủ,5.0,20.91498777815633,106.7142101424934,"Dự án Vinhomes Royal Island, Phường Thủy Hà, Thủy Nguyên, Hải Phòng",Thủy Nguyên,Hải Phòng
Biệt thự,4.2,117.0,4,4,3,Hợp đồng mua bán,,6.0,10.8622814602687,106.858709500247,"Dự án Aqua City, Xã Long Hưng, Biên Hòa, Đồng Nai",Biên Hòa,Đồng Nai
Biệt thự,9.0,64.0,,,4,Có Sổ đỏ,,,20.943051761954173,105.9798412497634,"Dự án Vinhomes Ocean Park 2, Xã Long Hưng, Văn Giang, Hưng Yên",Văn Giang,Hưng Yên
Biệt thự,39.0,460.0,,,4,,,,21.352972135196097,105.7469090495813,"Thanh Xuân Valley, Ngọc Thanh, Phúc Yên, Vĩnh Phúc",Phúc Yên,Vĩnh Phúc
Biệt thự,14.0,200.0,,,4,,,,21.353829210900106,105.74687686681392,"Dự án Thanh Xuân Valley, Xã Ngọc Thanh, Phúc Yên, Vĩnh Phúc",Phúc Yên,Vĩnh Phúc
Biệt thự,,259.0,,,5,Sổ đỏ/ Sổ hồng,,13.5,21.0685615539551,105.710182189941,"Dự án Lideco, Đường Quốc lộ 32, Thị trấn Trạm Trôi, Hoài Đức, Hà Nội",Hoài Đức,Hà Nội
Biệt thự,18.0,126.0,5,6,5,Sổ đỏ/ Sổ hồng,Đầy đủ,6.0,10.7140189839623,106.733994300296,"Khu dân cư Phú Mỹ, Hoàng Quốc Việt, Phú Mỹ, Quận 7, Hồ Chí Minh",Quận 7,Hồ Chí Minh
Biệt thự,20.0,90.0,5,6,5,Sổ đỏ/ Sổ hồng,Đầy đủ,,10.7414248163909,106.698833514374,"Dự án Him Lam Kênh Tẻ, Đường Số 9, Phường Tân Hưng, Quận 7, Hồ Chí Minh",Quận 7,Hồ Chí Minh
Biệt thự,16.5,90.0,5,6,4,Sổ đỏ/ Sổ hồng,Đầy đủ,5.0,10.7503718491596,106.736273296983,"Dự án Jamona Golden Silk, Đường Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",Quận 7,Hồ Chí Minh
Biệt thự,21.0,110.0,,,3,Hợp đồng mua bán,,,21.006925412359895,105.69815575362948,"Dự án Hado Charm Villas, Đường Đại lộ Thăng Long, Xã An Thượng, Hoài Đức, Hà Nội",Hoài Đức,Hà Nội
Nhà mặt phố,46.0,258.0,,,7,Sổ đỏ/ Sổ hồng,,,10.8101095035764,106.755251908552,"Đường Số 2, Phường An Phú, Quận 2, Hồ Chí Minh",Quận 2,Hồ Chí Minh
Nhà mặt phố,49.0,300.0,,,7,Sổ đỏ/ Sổ hồng,,,10.7390226337823,106.709735955073,"Đường Nguyễn Thị Thập, Phường Tân Quy, Quận 7, Hồ Chí Minh",Quận 7,Hồ Chí Minh
Nhà mặt phố,49.0,50.0,3,4,6,Sổ đỏ/ Sổ hồng,Đầy đủ,5.0,21.0159794419129,105.832279562401,"Phố Xã Đàn, Phường Ô Chợ Dừa, Đống Đa, Hà Nội",Đống Đa,Hà Nội
Nhà mặt phố,30.0,199.0,5,5,3,Sổ đỏ/ Sổ hồng,Không nội thất,8.5,10.796965575016,106.710526717947,"Đường Xô Viết Nghệ Tĩnh, Phường 17, Bình Thạnh, Hồ Chí Minh",Bình Thạnh,Hồ Chí Minh
Nhà mặt phố,11.5,96.0,5,3,3,Sổ đỏ/ Sổ hồng,Đầy đủ,4.5,16.0395947880465,108.239905820075,"Đường Mỹ An 23, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",Ngũ Hành Sơn,Đà Nẵng
Nhà mặt phố,36.0,160.0,,,7,Sổ đỏ/ Sổ hồng,,,10.7999034009556,106.650747761293,"Đường Nguyễn Minh Hoàng, Phường 12, Tân Bình, Hồ Chí Minh",Tân Bình,Hồ Chí Minh
Nhà mặt phố,16.7,300.0,3,3,1,Sổ đỏ/ Sổ hồng,Đầy đủ,10.0,10.9442337574305,106.734779566093,"Đường D17, Phường Dĩ An, Dĩ An, Bình Dương",Dĩ An,Bình Dương
Nhà mặt phố,8.9,102.0,4,3,2,Sổ đỏ/ Sổ hồng,Đầy đủ,4.7,10.8321572438794,106.618339843468,"Đường Tân Thới Nhất 13, Phường Tân Thới Nhất, Quận 12, Hồ Chí Minh",Quận 12,Hồ Chí Minh
Nhà mặt phố,17.8,145.0,2,1,1,Sổ đỏ/ Sổ hồng,Đầy đủ,8.0,10.7809040910603,106.624442446902,"Đường Lê Lâm, Phường Phú Thạnh, Tân Phú, Hồ Chí Minh",Tân Phú,Hồ Chí Minh
Nhà mặt phố,15.0,105.0,2,3,1,Sổ đỏ/ Sổ hồng,Đầy đủ,,10.7862561413804,106.618100396489,"Đường Bình Long, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",Tân Phú,Hồ Chí Minh
Nhà mặt phố,5.98,65.0,3,,2,Sổ đỏ/ Sổ hồng,,4.0,10.787700548793342,106.61413606256248,"Đường Kênh Nước Đen, Phường Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh",Bình Tân,Hồ Chí Minh
Nhà mặt phố,9.8,64.0,5,5,5,Sổ đỏ/ Sổ hồng,Đầy đủ,12.0,10.7398669592291,106.631938710411,"Đường Cư Xá Phú Lâm D, Phường 10, Quận 6, Hồ Chí Minh",Quận 6,Hồ Chí Minh
Nhà mặt phố,52.0,180.0,,,4,Sổ đỏ/ Sổ hồng,Đầy đủ,8.5,10.8145522404107,106.672510808349,"Đường Bạch Đằng, Phường 14, Bình Thạnh, Hồ Chí Minh",Bình Thạnh,Hồ Chí Minh
Nhà mặt phố,70.0,303.7,,,4,Sổ đỏ/ Sổ hồng,Đầy đủ,,10.8066395216941,106.730400579216,"Đường Số 42, Phường Thảo Điền, Quận 2, Hồ Chí Minh",Quận 2,Hồ Chí Minh
Nhà mặt phố,100.0,305.0,5,6,3,Sổ đỏ/ Sổ hồng,Đầy đủ,15.0,10.8088210108921,106.732895314963,"Đường Nguyễn Văn Hưởng, Phường Thảo Điền, Quận 2, Hồ Chí Minh",Quận 2,Hồ Chí Minh
Nhà mặt phố,34.0,200.0,,,3,Sổ đỏ/ Sổ hồng,Đầy đủ,10.0,10.782708982675,106.626526846674,"Đường Nguyễn Sơn, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",Tân Phú,Hồ Chí Minh
Nhà mặt phố,30.0,210.0,,,2,Sổ đỏ/ Sổ hồng,Đầy đủ,10.0,10.819575095,106.702775832407,"Đường Nơ Trang Long, Phường 13, Bình Thạnh, Hồ Chí Minh",Bình Thạnh,Hồ Chí Minh
Nhà mặt phố,109.0,430.0,,,1,Sổ đỏ/ Sổ hồng,Đầy đủ,15.0,10.7888977056882,106.698939965351,"Đường Đinh Tiên Hoàng, Phường Đa Kao, Quận 1, Hồ Chí Minh",Quận 1,Hồ Chí Minh
Nhà mặt phố,54.0,160.0,,,5,Sổ đỏ/ Sổ hồng,Đầy đủ,8.0,10.8017149438245,106.650025721384,"Đường Cộng Hòa, Phường 12, Tân Bình, Hồ Chí Minh",Tân Bình,Hồ Chí Minh
Nhà mặt phố,35.0,216.0,,,3,Sổ đỏ/ Sổ hồng,Đầy đủ,8.0,10.7917914055258,106.641707328579,"Đường Bàu Cát 4, Phường 14, Tân Bình, Hồ Chí Minh",Tân Bình,Hồ Chí Minh
Căn hộ chung cư,3.99,73.1,3,2,3,Hợp đồng mua bán,Hoàn thiện trần - tường - sàn,,16.017973384893768,108.2296585118488,"Dự án Cora Tower, Đường 29/3, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Cẩm Lệ,Đà Nẵng
Căn hộ chung cư,1.5,55.0,2,2,3,Sổ đỏ/ Sổ hồng,Đầy đủ,,10.6823560899075,106.566156006443,"Thị trấn Tân Túc, Bình Chánh, Hồ Chí Minh",Bình Chánh,Hồ Chí Minh
Căn hộ chung cư,,120.0,3,2,3,Sổ đỏ/ Sổ hồng,Cơ bản,,21.005995865029583,105.80552210924225,"Dự án The Diamond Residence, Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội",Thanh Xuân,Hà Nội
Căn hộ chung cư,2.7,52.0,2,2,3,Hợp đồng mua bán,Cơ bản,,10.894925254397997,106.79480457347252,"Dự án Bcons Center City, Đường Thống Nhất, Phường Đông Hòa, Dĩ An, Bình Dương",Dĩ An,Bình Dương
Căn hộ chung cư,3.4,60.0,2,1,3,Sổ đỏ/ Sổ hồng,Cơ bản,,10.8003419055677,106.822427318009,"MT Eastmark City, Đường Trường Lưu, Phường Long Trường, Quận 9, Hồ Chí Minh",Quận 9,Hồ Chí Minh
Căn hộ chung cư,5.1,70.0,3,2,3,Sổ đỏ/ Sổ hồng,Đầy đủ,,10.755108614800957,106.63957777728098,"Dự án D-Homme, Đường Hồng Bàng, Phường 6, Quận 6, Hồ Chí Minh",Quận 6,Hồ Chí Minh
Căn hộ chung cư,6.2,58.0,1,1,3,Sổ đỏ/ Sổ hồng,Đầy đủ,,10.776694817304204,106.7510752208379,"One Verandah Mapletree, Bát Nàn, Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",Quận 2,Hồ Chí Minh
Căn hộ chung cư,8.3,82.0,2,2,3,Sổ đỏ/ Sổ hồng,Nội thất đính tường,,10.756334288876795,106.69197990768716,"The Gold View, 346, Đường Bến Vân Đồn, Phường 1, Quận 4, Hồ Chí Minh",Quận 4,Hồ Chí Minh
Căn hộ chung cư,2.3,32.0,1,,3,,Nội thất cơ bản CĐT,,21.006252699800783,105.73651752794235,"Dự án The Sapphire-Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,Hà Nội
Căn hộ chung cư,5.65,80.1,3,,3,Sổ đỏ,Full,,21.0066735914577,105.737200456157,"Dự án The Sapphire-Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,Hà Nội
Căn hộ chung cư,14.0,163.0,3,2,3,Hợp đồng mua bán,Không nội thất,,21.005693003813935,105.80531965884865,"Dự án The Diamond Residence, Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội",Thanh Xuân,Hà Nội
Căn hộ chung cư,4.0,70.0,2,2,3,,,,10.730568424618,106.731945891307,"Sunshine Sky City , 23, Đường Phú Thuận, Phường Tân Phú, Quận 7, Hồ Chí Minh",Quận 7,Hồ Chí Minh
Căn hộ chung cư,,89.0,3,2,3,,,,21.08427397841778,105.7918711563733,"Sunshine City, Đông Ngạc, Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,Hà Nội
Căn hộ chung cư,,68.0,2,2,3,Hợp đồng mua bán,,,20.9998095149716,105.81524209260688,"Tổ hợp 108 Nguyễn Trãi, Nguyễn Trãi, Thượng Đình, Thanh Xuân, Hà Nội",Thanh Xuân,Hà Nội
Căn hộ chung cư,6.0,52.0,1,1,3,Sổ đỏ/ Sổ hồng,Cơ bản,,10.803259604733311,106.74197677598444,"Dự án Masteri Thảo Điền, Đường Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2, Hồ Chí Minh",Quận 2,Hồ Chí Minh
Căn hộ chung cư,9.9,108.0,3,2,3,Sổ đỏ/ Sổ hồng,Đầy đủ,,21.0341074919307,105.770525157043,"Dự án The Zei Mỹ Đình, Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,Hà Nội
Căn hộ chung cư,7.8,120.0,3,3,3,Hợp đồng mua bán,Cơ bản,,21.05229425730946,105.88482357233924,"Dự án Khai Sơn City, Phường Ngọc Thụy, Long Biên, Hà Nội",Long Biên,Hà Nội
Căn hộ chung cư,6.8,46.0,1,1,3,Sổ đỏ/ Sổ hồng,Đầy đủ,,16.0700243248026,108.244862405479,"Đà Nẵng Times Square, Đường Võ Nguyên Giáp, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",Sơn Trà,Đà Nẵng
Căn hộ chung cư,4.9,75.0,2,2,3,,,,10.833823481770358,106.66805740114454,"Dự án CityLand Park Hills, Đường Phan Văn Trị, Phường 10, Gò Vấp, Hồ Chí Minh",Gò Vấp,Hồ Chí Minh
Căn hộ chung cư,12.9,91.0,2,2,3,Sổ đỏ/ Sổ hồng,Đầy đủ,,10.7949285507202,106.720741271973,"Dự án Vinhomes Central Park, Đường Điện Biên Phủ, Phường 22, Bình Thạnh, Hồ Chí Minh.",Bình Thạnh,Hồ Chí Minh
Nhà riêng,2.65,72.0,3,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,5.3,10.9681147195755,106.797381337393,"Đường Huỳnh Văn Nghệ, Phường Bửu Long, Biên Hòa, Đồng Nai",Biên Hòa,Đồng Nai
Nhà riêng,6.6,60.9,2,2,1,Sổ đỏ/ Sổ hồng,Cơ bản,4.35,10.8496541233261,106.65122176577,"Đường Phạm Văn Chiêu, Phường 9, Gò Vấp, Hồ Chí Minh",Gò Vấp,Hồ Chí Minh
Nhà riêng,8.6,47.0,2,1,1,Sổ đỏ/ Sổ hồng,Cơ bản,3.0,21.0483264153926,105.751964546909,"Đường Phúc Minh, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,Hà Nội
Nhà riêng,4.7,49.0,2,2,2,Sổ đỏ/ Sổ hồng,Cơ bản,4.0,10.8395073082404,106.781268208548,"Đường 14, Phường Linh Chiểu, Thủ Đức, Hồ Chí Minh",Thủ Đức,Hồ Chí Minh
Nhà riêng,16.8,40.0,4,4,5,Sổ đỏ/ Sổ hồng,Đầy đủ,4.0,21.0127969578521,105.820238978629,"Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội",Đống Đa,Hà Nội
Nhà riêng,2.95,88.0,2,2,4,Sổ hồng,,4.21,12.2859804820118,109.190674154413,"Tổ 14 Tây Nam, Phường Vĩnh Hải, Nha Trang, Khánh Hòa",Nha Trang,Khánh Hòa
Nhà riêng,2.86,71.7,2,1,4,,,6.17,12.2859049269974,109.190430776089,"Phường Vĩnh Hải, Nha Trang, Khánh Hòa",Nha Trang,Khánh Hòa
Nhà riêng,2.6,25.3,1,1,2,,,,12.2449595505351,109.183861025577,"Đường Máy Nước, Phường Tân Tiến, Nha Trang, Khánh Hòa",Nha Trang,Khánh Hòa
Nhà riêng,2.35,29.5,2,1,2,,,3.13,12.2452459641633,109.184291286957,"Đường Máy Nước, Phường Tân Tiến, Nha Trang, Khánh Hòa",Nha Trang,Khánh Hòa
Nhà riêng,7.24,181.0,2,1,1,Sổ đỏ/ Sổ hồng,Cơ bản,6.2,10.904301890971,106.768089966837,"Đường Nguyễn An Ninh, Phường Dĩ An, Dĩ An, Bình Dương",Dĩ An,Bình Dương
Nhà riêng,10.75,60.0,7,4,6,Sổ đỏ/ Sổ hồng,Đầy đủ,4.3,10.8015457899938,106.70009762424,"Đường Vũ Tùng, Phường 2, Bình Thạnh, Hồ Chí Minh",Bình Thạnh,Hồ Chí Minh
Nhà riêng,46.0,179.0,35,35,4,Sổ đỏ/ Sổ hồng,Đầy đủ,11.0,12.2429614720984,109.188778503154,"Đường Bạch Đằng, Phường Tân Tiến, Nha Trang, Khánh Hòa",Nha Trang,Khánh Hòa
Nhà riêng,7.25,64.0,4,5,3,Sổ đỏ/ Sổ hồng,Đầy đủ,4.0,10.7046602267054,106.734619999407,"Đường Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",Quận 7,Hồ Chí Minh
Nhà riêng,7.25,54.0,4,5,4,Sổ đỏ/ Sổ hồng,Đầy đủ,4.0,10.6845512120889,106.750584769826,"83, Đường Đào Tông Nguyên, Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",Nhà Bè,Hồ Chí Minh
Nhà riêng,9.6,47.08,4,5,5,Sổ đỏ/ Sổ hồng,Đầy đủ,6.8,10.7391824294427,106.706828719375,"Đường Nguyễn Thị Thập, Phường Tân Phong, Quận 7, Hồ Chí Minh",Quận 7,Hồ Chí Minh
Nhà riêng,4.63,67.0,2,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,6.0,10.8775279633308,106.677954583923,"Đường Hà Huy Giáp, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",Quận 12,Hồ Chí Minh
Nhà riêng,8.8,101.5,1,1,1,Sổ đỏ/ Sổ hồng,,5.5,10.8022920080631,106.689976077073,"Đường Trần Kế Xương, Phường 7, Phú Nhuận, Hồ Chí Minh",Phú Nhuận,Hồ Chí Minh
Nhà riêng,15.0,80.0,11,10,5,Sổ đỏ/ Sổ hồng,,5.0,10.8157092546045,106.707808271947,"Đường Nguyễn Xí, Phường 26, Bình Thạnh, Hồ Chí Minh",Bình Thạnh,Hồ Chí Minh
Nhà riêng,9.5,64.1,4,4,4,Sổ đỏ/ Sổ hồng,Đầy đủ,4.0,10.7611836280791,106.660655592742,"Hẻm 373/, Phố Lý Thường Kiệt, Phường 9, Tân Bình, Hồ Chí Minh",Tân Bình,Hồ Chí Minh
Nhà riêng,10.8,102.3,7,7,2,Sổ đỏ/ Sổ hồng,Cơ bản,4.4,10.8008661525813,106.642777689354,"Đường Núi Thành, Phường 13, Tân Bình, Hồ Chí Minh",Tân Bình,Hồ Chí Minh
Biệt thự,18.0,317.9,4,4,2,Sổ đỏ/ Sổ hồng,Đầy đủ,18.0,21.339781760750515,105.71861899545137,"Dự án Flamingo Resort, Xã Ngọc Thanh, Phúc Yên, Vĩnh Phúc",Phúc Yên,Vĩnh Phúc
Biệt thự,15.3,235.7,5,6,3,Sổ đỏ/ Sổ hồng,Đầy đủ,10.0,11.9507491798727,108.427067967728,"Đường Nguyễn An Ninh, Phường 6, Đà Lạt, Lâm Đồng",Đà Lạt,Lâm Đồng
Biệt thự,7.8,100.0,4,4,4,Sổ đỏ/ Sổ hồng,,5.0,10.808529888220528,106.82091643323318,"Dự án Đông Tăng Long, Đường Nguyễn Duy Trinh, Phường Trường Thạnh, Quận 9, Hồ Chí Minh",Quận 9,Hồ Chí Minh
Biệt thự,16.0,225.0,5,5,3,Sổ đỏ/ Sổ hồng,,10.0,21.0774326586672,105.974472148771,"Centa Riverside, Đường Hữu Nghị, Phường Phù Chẩn, Từ Sơn, Bắc Ninh",Từ Sơn,Bắc Ninh
Biệt thự,39.0,180.0,,,4,Sổ đỏ/ Sổ hồng,,,20.981583713768504,105.75601405894288,"Dự án An Vượng Villa, Đường Tố Hữu, Phường Dương Nội, Hà Đông, Hà Nội",Hà Đông,Hà Nội
Biệt thự,33.0,144.0,5,5,3,Sổ đỏ/ Sổ hồng,Đầy đủ,8.0,21.020655019851333,105.9206384055136,"Hà Nội Garden Villa (Hà Nội Garden City), Thạch Bàn, Long Biên, Hà Nội",Long Biên,Hà Nội
Biệt thự,6.9,75.0,3,3,3,Sổ đỏ/ Sổ hồng,Cơ bản,,10.69952210587036,106.64198448858754,"Dự án Lovera Park, Đường Trịnh Quang Nghị, Xã Phong Phú, Bình Chánh, Hồ Chí Minh",Bình Chánh,Hồ Chí Minh
Biệt thự,32.0,187.5,,,4,Hợp đồng mua bán,,10.0,20.943194970658176,105.97907405717793,"Dự án Vinhomes Ocean Park 2, Xã Long Hưng, Văn Giang, Hưng Yên",Văn Giang,Hưng Yên
Biệt thự,55.0,214.53,,,4,Hợp đồng mua bán,Không nội thất,,10.780862631601684,106.72096375236832,"Thu Thiem Zeit River, Nguyễn Cơ Thạch, Thủ Thiêm, Quận 2, Hồ Chí Minh",Quận 2,Hồ Chí Minh
