address,area,city_province,district,front_width,interior,latitude,legal,longitude,n_bathrooms,n_bedrooms,n_floors,price,property_type,source,price_per_m2,log_price,log_price_per_m2,is_apartment,is_house,is_villa,has_interior_info,interior_score,legal_score,address_norm
"Đường Lý Thường Kiệt, Phường 9, Tân Bình, Hồ Chí Minh",65.0,Hồ Chí Minh,Tân Bình,4.2,Nội thất đầy đủ,10.7611878923551,Sổ riêng,106.660793806836,4.0,4.0,4.0,9.99,Nhà riêng,batdongsancomvn,153.69230769230768,2.39698576841553,5.041438032311115,0,1,0,1,2.0,4,duong ly thuong kiet phuong 9 tan binh ho chi minh
"Đường Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",110.2,Hồ Chí Minh,Quận 7,5.0,Nội thất đầy đủ,10.7049944571932,Sổ riêng,106.735165832852,6.0,4.0,3.0,8.9,Nhà riêng,batdongsancomvn,80.76225045372051,2.2925347571405443,4.403815651195476,0,1,0,1,2.0,4,duong pham huu lau phuong phu my quan 7 ho chi minh
"Phường 21, Bình Thạnh, Hồ Chí Minh",50.0,Hồ Chí Minh,Bình Thạnh,4.5,,10.7968601242148,Sổ riêng,106.712609210743,4.0,5.0,4.0,7.98,Nhà riêng,batdongsancomvn,159.6,2.194999882314108,5.078916801512661,0,1,0,0,,4,phuong 21 binh thanh ho chi minh
"Đường Triệu Việt Vương, Phường Nguyễn Du, Hai Bà Trưng, Hà Nội",170.0,Hà Nội,Hai Bà Trưng,7.0,Nội thất đầy đủ,21.0151985918237,Sổ riêng,105.849965239993,5.0,26.0,10.0,202.0,Nhà riêng,batdongsancomvn,1188.235294117647,5.313205979041787,7.08106576955811,0,1,0,1,2.0,4,duong trieu viet vuong phuong nguyen du hai ba trung ha noi
"Dự án Nam Cầu Tuyên Sơn-Nam Việt Á, Đường Nước Mặn 2, Phường Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",285.0,Đà Nẵng,Ngũ Hành Sơn,15.0,Nội thất đầy đủ,16.030292941921147,Sổ riêng,108.24035624428876,5.0,4.0,3.0,37.5,Nhà riêng,batdongsancomvn,131.57894736842104,3.6506582412937387,4.8871782971861695,0,1,0,1,2.0,4,du an nam cau tuyen son nam viet a duong nuoc man 2 phuong khue my ngu hanh son da nang
"Đường Liên Phường, Phường An Phú, Quận 2, Hồ Chí Minh",161.0,Hồ Chí Minh,Quận 2,7.0,Nội thất cơ bản,10.8046690725092,Sổ riêng,106.798562492579,5.0,4.0,4.0,20.0,Nhà riêng,batdongsancomvn,124.22360248447205,3.044522437723423,4.830100959145248,0,1,0,1,1.0,4,duong lien phuong phuong an phu quan 2 ho chi minh
"Đường Trần Đình Xu, Phường Nguyễn Cư Trinh, Quận 1, Hồ Chí Minh",58.0,Hồ Chí Minh,Quận 1,4.1,Nội thất cơ bản,10.7610353933666,Sổ riêng,106.690061583951,3.0,3.0,1.0,25.0,Nhà riêng,batdongsancomvn,431.0344827586207,3.258096538021482,6.068505406259079,0,1,0,1,1.0,4,duong tran dinh xu phuong nguyen cu trinh quan 1 ho chi minh
"Đường Nguyễn Thị Minh Khai, Phường Đa Kao, Quận 1, Hồ Chí Minh",250.0,Hồ Chí Minh,Quận 1,12.5,,10.7866322,Không có,106.7015952,5.0,5.0,10.0,135.0,Nhà riêng,batdongsancomvn,540.0,4.912654885736052,6.293419278846481,0,1,0,0,,0,duong nguyen thi minh khai phuong da kao quan 1 ho chi minh
"Đường Trần Khánh Dư, Phường Tân Định, Quận 1, Hồ Chí Minh",153.0,Hồ Chí Minh,Quận 1,4.15,Nội thất đầy đủ,10.7943448512336,Sổ riêng,106.689562922668,4.0,4.0,4.0,62.0,Nhà riêng,batdongsancomvn,405.2287581699346,4.143134726391533,6.006916444695205,0,1,0,1,2.0,4,duong tran khanh du phuong tan dinh quan 1 ho chi minh
"Đường Quốc Hương, Phường Thảo Điền, Quận 2, Hồ Chí Minh",457.0,Hồ Chí Minh,Quận 2,6.0,,10.8006682081612,Không có,106.732256225584,5.0,4.0,1.0,82.0,Nhà riêng,batdongsancomvn,179.43107221006565,4.418840607796598,5.195348833429102,0,1,0,0,,0,duong quoc huong phuong thao dien quan 2 ho chi minh
"Đường Võ Văn Kiệt, Phường 1, Quận 6, Hồ Chí Minh",340.0,Hồ Chí Minh,Quận 6,4.2,Nội thất cơ bản,10.7463307650039,Sổ riêng,106.653999447488,10.0,10.0,1.0,130.0,Nhà riêng,batdongsancomvn,382.3529411764706,4.875197323201151,5.9489560822761645,0,1,0,1,1.0,4,duong vo van kiet phuong 1 quan 6 ho chi minh
"An Phú An Khánh, Đường Cao Đức Lân, Phường An Phú, Quận 2, Hồ Chí Minh",80.0,Hồ Chí Minh,Quận 2,6.0,,10.7975275985684,Sổ riêng,106.737241537288,5.0,4.0,4.0,17.5,Nhà riêng,batdongsancomvn,218.75,2.917770732084279,5.392490536565286,0,1,0,0,,4,an phu an khanh duong cao duc lan phuong an phu quan 2 ho chi minh
"Đường Ngô Gia Tự, Phường Thành Tô, Hải An, Hải Phòng",310.0,Hải Phòng,Hải An,8.2,,20.8296665558317,Sổ riêng,106.722396963499,4.0,4.0,3.0,32.5,Nhà riêng,batdongsancomvn,104.83870967741936,3.5115454388310208,4.6619163284759555,0,1,0,0,,4,duong ngo gia tu phuong thanh to hai an hai phong
"Đường Trần Phú, Phường Hoàng Văn Thụ, Hồng Bàng, Hải Phòng",120.0,Hải Phòng,Hồng Bàng,4.36,,20.8577440670393,Sổ riêng,106.685352992145,3.0,4.0,1.0,38.5,Nhà riêng,batdongsancomvn,320.8333333333333,3.676300671907076,5.774033813200459,0,1,0,0,,4,duong tran phu phuong hoang van thu hong bang hai phong
"Đường Lò Lu, Phường Trường Thạnh, Quận 9, Hồ Chí Minh",95.0,Hồ Chí Minh,Quận 9,4.0,,10.8262456496714,Sổ riêng,106.820266470627,3.0,3.0,3.0,12.5,Nhà riêng,batdongsancomvn,131.57894736842104,2.6026896854443837,4.8871782971861695,0,1,0,0,,4,duong lo lu phuong truong thanh quan 9 ho chi minh
"Đường Âu Cơ, Phường 9, Tân Bình, Hồ Chí Minh",320.0,Hồ Chí Minh,Tân Bình,4.2,,10.7847397703702,Không có,106.642303847589,4.0,4.0,9.0,79.0,Nhà riêng,batdongsancomvn,246.875,4.382026634673881,5.51292458683996,0,1,0,0,,0,duong au co phuong 9 tan binh ho chi minh
"Đường Nguyễn Văn Cừ, Phường Bồ Đề, Long Biên, Hà Nội",60.0,Hà Nội,Long Biên,4.0,Nội thất đầy đủ,21.0437430542078,Sổ riêng,105.87249396039,3.0,4.0,4.0,38.0,Nhà riêng,batdongsancomvn,633.3333333333334,3.6635616461296463,6.45257457862804,0,1,0,1,2.0,4,duong nguyen van cu phuong bo de long bien ha noi
"Phố Hàng Bông, Phường Hàng Bông, Hoàn Kiếm, Hà Nội",438.0,Hà Nội,Hoàn Kiếm,19.0,,21.0301799472315,Sổ riêng,105.846341677225,19.0,19.0,1.0,390.0,Nhà riêng,batdongsancomvn,890.4109589041096,5.968707559985366,6.792805554473355,0,1,0,0,,4,pho hang bong phuong hang bong hoan kiem ha noi
"Đường Lê Hồng Phong, Phường 2, Quận 5, Hồ Chí Minh",26.0,Hồ Chí Minh,Quận 5,3.2,Nội thất cơ bản,10.7548307805465,Sổ riêng,106.678868014367,2.0,2.0,2.0,9.8,Nhà riêng,batdongsancomvn,376.9230769230769,2.379546134130174,5.934690674707111,0,1,0,1,1.0,4,duong le hong phong phuong 2 quan 5 ho chi minh
"Mặt phố Trung Kính, Phường Trung Hòa, Cầu Giấy, Hà Nội",42.0,Hà Nội,Cầu Giấy,6.0,,21.011897275971,Sổ riêng,105.801287256529,3.0,4.0,4.0,30.5,Nhà riêng,batdongsancomvn,726.1904761904761,3.449987545831587,6.589188446229758,0,1,0,0,,4,mat pho trung kinh phuong trung hoa cau giay ha noi
"27 Đường Lê Hùng Yên, Thị trấn Cần Thạnh, Cần Giờ, Hồ Chí Minh",100.0,Hồ Chí Minh,Cần Giờ,5.0,Nội thất đầy đủ,10.4071310495489,Sổ riêng,106.956384837675,3.0,3.0,3.0,13.9,Nhà riêng,batdongsancomvn,139.0,2.7013612129514133,4.941642422609304,0,1,0,1,2.0,4,27 duong le hung yen thi tran can thanh can gio ho chi minh
"Đường Xô Viết Nghệ Tĩnh, Phường 25, Bình Thạnh, Hồ Chí Minh",820.0,Hồ Chí Minh,Bình Thạnh,4.5,Nội thất đầy đủ,10.8062642550416,Không có,106.711426413222,4.0,4.0,1.0,155.0,Nhà riêng,batdongsancomvn,189.02439024390245,5.049856007249537,5.2471524336265505,0,1,0,1,2.0,0,duong xo viet nghe tinh phuong 25 binh thanh ho chi minh
"Bà Triệu, Hoàn Kiếm, Hà Nội",45.0,Hà Nội,Hoàn Kiếm,4.5,,21.0222393317918,Sổ riêng,105.851073389671,4.0,6.0,4.0,56.0,Nhà riêng,batdongsancomvn,1244.4444444444443,4.04305126783455,7.127247728684876,0,1,0,0,,4,ba trieu hoan kiem ha noi
"Dự án Vinhomes Central Park, Đường Điện Biên Phủ, Phường 22, Bình Thạnh, Hồ Chí Minh",126.0,Hồ Chí Minh,Bình Thạnh,0.0,Nội thất đầy đủ,10.795063716326,Sổ riêng,106.720780080051,1.0,3.0,1.0,14.5,Chung cư,batdongsancomvn,115.07936507936508,2.740840023925201,4.754274138879419,1,0,0,1,2.0,4,du an vinhomes central park duong dien bien phu phuong 22 binh thanh ho chi minh
"Dự án Alluvia City, Thị trấn Văn Giang, Văn Giang, Hưng Yên",60.0,Hưng Yên,Văn Giang,0.0,,20.93423538010051,Không có,105.92003949337904,2.0,2.0,1.0,3.9,Chung cư,batdongsancomvn,65.0,1.589235205116581,4.189654742026425,1,0,0,0,,0,du an alluvia city thi tran van giang van giang hung yen
"Dự án Safira Khang Điền, Đường Võ Chí Công, Phường Phú Hữu, Quận 9, Hồ Chí Minh",67.0,Hồ Chí Minh,Quận 9,0.0,Nội thất đầy đủ,10.8000685716039,Sổ riêng,106.792675446932,2.0,2.0,1.0,4.15,Chung cư,batdongsancomvn,61.940298507462686,1.6389967146756448,4.1421866343555935,1,0,0,1,2.0,4,du an safira khang dien duong vo chi cong phuong phu huu quan 9 ho chi minh
"26, Phố Hai Bà Trưng, Phường Vạn Thạnh, Nha Trang, Khánh Hòa",102.0,Khánh Hòa,Nha Trang,0.0,Không nội thất,12.252093329348,Sổ riêng,109.193378932716,2.0,2.0,1.0,3.8,Chung cư,batdongsancomvn,37.254901960784316,1.5686159179138452,3.6442717078987856,1,0,0,1,0.0,4,26 pho hai ba trung phuong van thanh nha trang khanh hoa
"Dự án Bcons NewSky, Đường Quốc Lộ 13, Phường Lái Thiêu, Thuận An, Bình Dương",65.54,Bình Dương,Thuận An,0.0,Nội thất cơ bản,10.889843279005882,Sổ riêng,106.7038466377262,2.0,2.0,1.0,3.035,Chung cư,batdongsancomvn,46.30759841318279,1.395006301721912,3.8566709255810214,1,0,0,1,1.0,4,du an bcons newsky duong quoc lo 13 phuong lai thieu thuan an binh duong
"Dự án Prosper Plaza, Đường Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, Hồ Chí Minh",50.0,Hồ Chí Minh,Quận 12,0.0,,10.82800757097863,Sổ riêng,106.6236235067626,2.0,2.0,1.0,2.3,Chung cư,batdongsancomvn,46.0,1.1939224684724346,3.8501476017100584,1,0,0,0,,4,du an prosper plaza duong phan van hon phuong tan thoi nhat quan 12 ho chi minh
"Dự án 6th Element, Phường Xuân La, Tây Hồ, Hà Nội",82.6,Hà Nội,Tây Hồ,0.0,Nội thất cao cấp,21.0597835395646,Sổ riêng,105.804148146844,2.0,2.0,1.0,9.8,Chung cư,batdongsancomvn,118.64406779661017,2.379546134130174,4.784521233489753,1,0,0,1,3.0,4,du an 6th element phuong xuan la tay ho ha noi
"Vinhomes Central Park, 208, Đường Nguyễn Hữu Cảnh, Phường 22, Bình Thạnh, Hồ Chí Minh",112.0,Hồ Chí Minh,Bình Thạnh,0.0,Nội thất đầy đủ,10.795236934229376,Sổ riêng,106.72046295981951,2.0,3.0,1.0,12.5,Chung cư,batdongsancomvn,111.60714285714286,2.6026896854443837,4.723905149369857,1,0,0,1,2.0,4,vinhomes central park 208 duong nguyen huu canh phuong 22 binh thanh ho chi minh
"Dự án Vinhomes Golden River Ba Son, Phố Tôn Đức Thắng, Phường Bến Nghé, Quận 1, Hồ Chí Minh",77.0,Hồ Chí Minh,Quận 1,0.0,Nội thất đầy đủ,10.784165057035429,Không có,106.70402129728538,2.0,2.0,1.0,14.0,Chung cư,batdongsancomvn,181.8181818181818,2.70805020110221,5.2084921169742815,1,0,0,1,2.0,0,du an vinhomes golden river ba son pho ton duc thang phuong ben nghe quan 1 ho chi minh
"Bcons Garden, 25A, Đường Phạm Hữu Lầu, Phường Dĩ An, Dĩ An, Bình Dương",57.0,Bình Dương,Dĩ An,0.0,Nội thất cơ bản,10.9048899052617,Sổ riêng,106.752494516008,2.0,2.0,1.0,1.9,Chung cư,batdongsancomvn,33.333333333333336,1.0647107369924282,3.5361166995615263,1,0,0,1,1.0,4,bcons garden 25a duong pham huu lau phuong di an di an binh duong
"Bcons NewSky, Quốc Lộ 13, Lái Thiêu, Thuận An, Bình Dương",55.0,Bình Dương,Thuận An,0.0,Nội thất cơ bản,10.890183860605148,Không có,106.70351918005288,2.0,2.0,1.0,2.75,Chung cư,batdongsancomvn,50.0,1.3217558399823195,3.9318256327243257,1,0,0,1,1.0,0,bcons newsky quoc lo 13 lai thieu thuan an binh duong
"The Wisteria, Đường 32, Xã Di Trạch, Hoài Đức, Hà Nội",73.0,Hà Nội,Hoài Đức,0.0,,21.056882021600966,Sổ riêng,105.72750096540231,2.0,3.0,1.0,6.35,Chung cư,batdongsancomvn,86.98630136986301,1.9947003132247452,4.477181136109401,1,0,0,0,,4,the wisteria duong 32 xa di trach hoai duc ha noi
"Dự án Masteri West Heights, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",47.0,Hà Nội,Nam Từ Liêm,0.0,Nội thất đầy đủ,21.006455131043552,Sổ riêng,105.736967528293,2.0,1.0,1.0,3.9,Chung cư,batdongsancomvn,82.97872340425532,1.589235205116581,4.430563473952788,1,0,0,1,2.0,4,du an masteri west heights phuong tay mo nam tu liem ha noi
"Jade Square, Nguyễn Đình Tứ, Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",160.0,Hà Nội,Bắc Từ Liêm,0.0,Nội thất đầy đủ,21.07395033055275,Không có,105.79090609026684,3.0,4.0,1.0,16.0,Chung cư,batdongsancomvn,100.0,2.833213344056216,4.61512051684126,1,0,0,1,2.0,0,jade square nguyen dinh tu xuan dinh bac tu liem ha noi
"Dự án TT AVIO, Đường Tỉnh lộ 743C, Phường Tân Đông Hiệp, Dĩ An, Bình Dương.",56.0,Bình Dương,Dĩ An,0.0,Nội thất cơ bản,10.912620456957896,Không có,106.75015086417405,1.0,2.0,1.0,2.173,Chung cư,batdongsancomvn,38.80357142857143,1.1546775126010584,3.6839566426507195,1,0,0,1,1.0,0,du an tt avio duong tinh lo 743c phuong tan dong hiep di an binh duong
"T&T Riverview, 440, Đường Vĩnh Hưng, Phường Vĩnh Hưng, Hoàng Mai, Hà Nội",76.0,Hà Nội,Hoàng Mai,0.0,Nội thất đầy đủ,20.9985130054494,Sổ riêng,105.880139338961,2.0,2.0,1.0,5.4,Chung cư,batdongsancomvn,71.05263157894737,1.8562979903656263,4.277396846122008,1,0,0,1,2.0,4,t t riverview 440 duong vinh hung phuong vinh hung hoang mai ha noi
"Đường D4, Phường Tân Đông Hiệp, Dĩ An, Bình Dương",60.3,Bình Dương,Dĩ An,5.0,,10.9065572483056,Sổ riêng,106.74210712095,3.0,4.0,4.0,5.3,Nhà riêng,batdongsancomvn,87.893864013267,1.840549633397487,4.487443118914691,0,1,0,0,,4,duong d4 phuong tan dong hiep di an binh duong
"Đường Phạm Văn Chiêu, Phường 9, Gò Vấp, Hồ Chí Minh",51.0,Hồ Chí Minh,Gò Vấp,4.0,Nội thất đầy đủ,10.8494284581399,Sổ riêng,106.651193089735,3.0,4.0,3.0,6.6,Nhà riêng,batdongsancomvn,129.41176470588235,2.028148247292285,4.870696865560095,0,1,0,1,2.0,4,duong pham van chieu phuong 9 go vap ho chi minh
"Đường Phạm Văn Hai, Phường 3, Tân Bình, Hồ Chí Minh",133.0,Hồ Chí Minh,Tân Bình,4.2,,10.7936717459502,Sổ riêng,106.662775607511,4.0,4.0,3.0,18.9,Nhà riêng,batdongsancomvn,142.10526315789474,2.990719731730447,4.9635804654660305,0,1,0,0,,4,duong pham van hai phuong 3 tan binh ho chi minh
"Đường Mã Lò, Phường Bình Trị Đông A, Bình Tân, Hồ Chí Minh",68.0,Hồ Chí Minh,Bình Tân,4.0,Nội thất đầy đủ,10.7682598503647,Sổ riêng,106.603139144994,4.0,5.0,4.0,7.1,Nhà riêng,batdongsancomvn,104.41176470588235,2.0918640616783932,4.65787424947866,0,1,0,1,2.0,4,duong ma lo phuong binh tri dong a binh tan ho chi minh
"Đường Nguyễn Văn Đậu, Phường 7, Bình Thạnh, Hồ Chí Minh",38.0,Hồ Chí Minh,Bình Thạnh,5.0,,10.8098306985507,Sổ riêng,106.689551560824,4.0,3.0,5.0,7.7,Nhà riêng,batdongsancomvn,202.6315789473684,2.1633230256605382,5.316312375534072,0,1,0,0,,4,duong nguyen van dau phuong 7 binh thanh ho chi minh
"Đường Lê Văn Lương, Xã Nhơn Đức, Nhà Bè, Hồ Chí Minh",85.3,Hồ Chí Minh,Nhà Bè,5.0,,10.6749785189403,Sổ riêng,106.698298712265,2.0,2.0,1.0,4.1,Nhà riêng,batdongsancomvn,48.06565064478312,1.62924053973028,3.8931592104445385,0,1,0,0,,4,duong le van luong xa nhon duc nha be ho chi minh
"Đường Hoàng Hoa Thám, Phường 5, Bình Thạnh, Hồ Chí Minh",64.0,Hồ Chí Minh,Bình Thạnh,4.0,,10.8088385914144,Sổ riêng,106.686155117974,6.0,5.0,5.0,9.89,Nhà riêng,batdongsancomvn,154.53125,2.387844936944869,5.046846676058828,0,1,0,0,,4,duong hoang hoa tham phuong 5 binh thanh ho chi minh
"Đường 6, Phường Bình Trưng Đông, Quận 2, Hồ Chí Minh",53.5,Hồ Chí Minh,Quận 2,4.4,,10.787445971435,Sổ riêng,106.775401867926,1.0,3.0,2.0,3.19,Nhà riêng,batdongsancomvn,59.626168224299064,1.4327007339340463,4.104726618751149,0,1,0,0,,4,duong 6 phuong binh trung dong quan 2 ho chi minh
"Đường Khánh Hội, Phường 4, Quận 4, Hồ Chí Minh",39.0,Hồ Chí Minh,Quận 4,3.33,,10.7559964811837,Sổ riêng,106.701502267783,4.0,5.0,4.0,6.34,Nhà riêng,batdongsancomvn,162.56410256410257,1.9933388426264242,5.097204978112309,0,1,0,0,,4,duong khanh hoi phuong 4 quan 4 ho chi minh
"Đường Đầm Trấu, Phường Bạch Đằng, Hai Bà Trưng, Hà Nội",43.2,Hà Nội,Hai Bà Trưng,5.0,Nội thất đầy đủ,21.0114533628737,Sổ riêng,105.865048495114,5.0,5.0,5.0,17.8,Nhà riêng,batdongsancomvn,412.037037037037,2.9338568698359038,6.023537266995976,0,1,0,1,2.0,4,duong dam trau phuong bach dang hai ba trung ha noi
"Đường Phạm Văn Chiêu, Phường 9, Gò Vấp, Hồ Chí Minh",89.8,Hồ Chí Minh,Gò Vấp,5.0,Nội thất đầy đủ,10.8497812576693,Sổ riêng,106.650638213429,7.0,7.0,3.0,8.8,Nhà riêng,batdongsancomvn,97.9955456570156,2.2823823856765264,4.595074855758879,0,1,0,1,2.0,4,duong pham van chieu phuong 9 go vap ho chi minh
"Đường Nguyễn Trãi, Phường 2, Quận 5, Hồ Chí Minh",46.0,Hồ Chí Minh,Quận 5,3.2,Nội thất cơ bản,10.7577198124079,Sổ riêng,106.680283041236,5.0,5.0,3.0,7.9,Nhà riêng,batdongsancomvn,171.7391304347826,2.186051276738094,5.151782539885449,0,1,0,1,1.0,4,duong nguyen trai phuong 2 quan 5 ho chi minh
"Đường Nguyễn Thiện Thuật, Phường 3, Quận 3, Hồ Chí Minh",36.5,Hồ Chí Minh,Quận 3,3.8,Nội thất đầy đủ,10.7695714640819,Sổ riêng,106.678105127,3.0,3.0,4.0,9.2,Nhà riêng,batdongsancomvn,252.05479452054794,2.322387720290225,5.533606044410246,0,1,0,1,2.0,4,duong nguyen thien thuat phuong 3 quan 3 ho chi minh
"Đường Cống Lở, Phường 15, Tân Bình, Hồ Chí Minh",90.52,Hồ Chí Minh,Tân Bình,4.0,,10.8266241042413,Sổ riêng,106.636202157009,2.0,2.0,2.0,7.6,Nhà riêng,batdongsancomvn,83.95934600088378,2.151762203259462,4.44217285973429,0,1,0,0,,4,duong cong lo phuong 15 tan binh ho chi minh
"Đường Bạch Đằng, Phường Lộc Thọ, Nha Trang, Khánh Hòa",179.1,Khánh Hòa,Nha Trang,11.0,Nội thất đầy đủ,12.2415362938559,Sổ riêng,109.190264778186,36.0,35.0,7.0,45.0,Nhà riêng,batdongsancomvn,251.25628140703517,3.828641396489095,5.530445560438191,0,1,0,1,2.0,4,duong bach dang phuong loc tho nha trang khanh hoa
"Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",60.0,Hồ Chí Minh,Quận 7,4.0,Nội thất đầy đủ,10.7141738595163,Sổ riêng,106.736876121629,4.0,4.0,4.0,7.49,Nhà riêng,batdongsancomvn,124.83333333333333,2.138889000323256,4.834958280020969,0,1,0,1,2.0,4,duong huynh tan phat phuong phu my quan 7 ho chi minh
"Đường D1, Phường Bình Chuẩn, Thuận An, Bình Dương",64.0,Bình Dương,Thuận An,5.0,Nội thất đầy đủ,11.0069844472229,Sổ riêng,106.689842360921,4.0,4.0,4.0,5.0,Nhà riêng,batdongsancomvn,78.125,1.791759469228055,4.3710288804643405,0,1,0,1,2.0,4,duong d1 phuong binh chuan thuan an binh duong
"Đường Đặng Thùy Trâm, Phường 13, Bình Thạnh, Hồ Chí Minh",50.3,Hồ Chí Minh,Bình Thạnh,5.0,,10.8301073898083,Sổ riêng,106.702183441455,7.0,7.0,5.0,10.0,Nhà riêng,batdongsancomvn,198.80715705765408,2.3978952727983707,5.297352686682272,0,1,0,0,,4,duong dang thuy tram phuong 13 binh thanh ho chi minh
"Đường An Dương Vương, Phường 3, Quận 5, Hồ Chí Minh",55.3,Hồ Chí Minh,Quận 5,4.3,Nội thất đầy đủ,10.7592813556172,Sổ riêng,106.677691876902,4.0,5.0,3.0,13.29,Nhà riêng,batdongsancomvn,240.3254972875226,2.659559991941776,5.486146633387368,0,1,0,1,2.0,4,duong an duong vuong phuong 3 quan 5 ho chi minh
"Đường Bùi Đình Túy, Phường 12, Bình Thạnh, Hồ Chí Minh",65.0,Hồ Chí Minh,Bình Thạnh,4.6,Nội thất đầy đủ,10.8076674059853,Sổ riêng,106.702910645498,4.0,4.0,4.0,7.98,Nhà riêng,batdongsancomvn,122.76923076923077,2.194999882314108,4.818418789530846,0,1,0,1,2.0,4,duong bui dinh tuy phuong 12 binh thanh ho chi minh
"Hẻm 230, Đường Pasteur, Phường Võ Thị Sáu, Quận 3, Hồ Chí Minh",570.0,Hồ Chí Minh,Quận 3,12.0,,10.7866600700306,Sổ riêng,106.689509669724,5.0,4.0,3.0,155.0,Biệt thự,batdongsancomvn,271.9298245614035,5.049856007249537,5.609214709252571,0,0,1,0,,4,hem 230 duong pasteur phuong vo thi sau quan 3 ho chi minh
"Hoàng Thành Villas, Đường Nguyễn Văn Lộc, Phường Mỗ Lao, Hà Đông, Hà Nội",136.0,Hà Nội,Hà Đông,6.875,,20.9840619256302,Không có,105.783870726744,5.0,3.0,5.0,58.0,Biệt thự,batdongsancomvn,426.47058823529414,4.07753744390572,6.05788548656042,0,0,1,0,,0,hoang thanh villas duong nguyen van loc phuong mo lao ha dong ha noi
"Dự án Việt Hưng, Phường Đức Giang, Long Biên, Hà Nội",235.0,Hà Nội,Long Biên,12.0,,21.0623136101969,Không có,105.908503713418,5.0,5.0,5.0,70.0,Biệt thự,batdongsancomvn,297.8723404255319,4.2626798770413155,5.700016527120851,0,0,1,0,,0,du an viet hung phuong duc giang long bien ha noi
"Dự án Cityland Center Hills, Đường Nguyễn Oanh, Phường 7, Gò Vấp, Hồ Chí Minh",120.0,Hồ Chí Minh,Gò Vấp,6.5,,10.82691216351597,Sổ riêng,106.6801191087595,6.0,6.0,5.0,28.0,Biệt thự,batdongsancomvn,233.33333333333334,3.367295829986474,5.456744603142555,0,0,1,0,,4,du an cityland center hills duong nguyen oanh phuong 7 go vap ho chi minh
"Đường Nguyễn Duy Trinh, Phường Hoàng Liệt, Hoàng Mai, Hà Nội",508.0,Hà Nội,Hoàng Mai,25.0,Nội thất đầy đủ,20.963750730562506,Sổ riêng,105.8304062259382,14.0,12.0,4.0,100.0,Biệt thự,batdongsancomvn,196.8503937007874,4.61512051684126,5.287511157724765,0,0,1,1,2.0,4,duong nguyen duy trinh phuong hoang liet hoang mai ha noi
"Meysenses Lucia Bay Bãi Lữ, Xã Nghi Tiến, Nghi Lộc, Nghệ An",328.0,Nghệ An,Nghi Lộc,8.0,Nội thất cơ bản,18.8839009758651,Sổ riêng,105.665094405413,4.0,4.0,3.0,15.0,Biệt thự,batdongsancomvn,45.73170731707317,2.772588722239781,3.844422891826498,0,0,1,1,1.0,4,meysenses lucia bay bai lu xa nghi tien nghi loc nghe an
"Thị trấn Nam Ban, Lâm Hà, Lâm Đồng",375.0,Lâm Đồng,Lâm Hà,8.0,Nội thất đầy đủ,11.8353897151022,Sổ riêng,108.334555981959,3.0,3.0,2.0,3.55,Biệt thự,batdongsancomvn,9.466666666666667,1.5151272329628591,2.348195604246098,0,0,1,1,2.0,4,thi tran nam ban lam ha lam dong
"Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội",141.0,Hà Nội,Gia Lâm,8.3,Nội thất cơ bản,21.0025220533015,Sổ riêng,105.96427758859932,4.0,4.0,4.0,28.0,Biệt thự,batdongsancomvn,198.58156028368793,3.367295829986474,5.296222976261502,0,0,1,1,1.0,4,du an vinhomes ocean park gia lam xa duong xa gia lam ha noi
"Dự án Centa Riverside, Đường Hữu Nghị, Phường Phù Chẩn, Từ Sơn, Bắc Ninh",225.0,Bắc Ninh,Từ Sơn,10.0,Không nội thất,21.0779273226939,Sổ riêng,105.97398376018,5.0,3.0,3.0,15.75,Biệt thự,batdongsancomvn,70.0,2.8183982582710754,4.2626798770413155,0,0,1,1,0.0,4,du an centa riverside duong huu nghi phuong phu chan tu son bac ninh
"Dự án Vinhomes Green Paradise, Xã Long Hòa, Cần Giờ, Hồ Chí Minh",100.0,Hồ Chí Minh,Cần Giờ,8.5,Nội thất cơ bản,10.385937533782116,Không có,106.92023170236682,3.0,3.0,4.0,15.0,Biệt thự,batdongsancomvn,150.0,2.772588722239781,5.017279836814924,0,0,1,1,1.0,0,du an vinhomes green paradise xa long hoa can gio ho chi minh
"Dự án Green Little Town, Đường Quốc Lộ 5, Xã Cổ Bi, Gia Lâm, Hà Nội",115.0,Hà Nội,Gia Lâm,6.6,Không nội thất,21.02308379717129,Không có,105.94473563003476,4.0,3.0,4.0,21.85,Biệt thự,batdongsancomvn,190.0,3.128951117340214,5.25227342804663,0,0,1,1,0.0,0,du an green little town duong quoc lo 5 xa co bi gia lam ha noi
