Unnamed: 0,property_type,price,area,n_bedrooms,n_bathrooms,n_floors,address,city_province,district,legal,front_width,raw_area,latitude,longitude
4549,Biệt thự,12.2,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m² (17,0x18,5)",15.3864073,108.7029729
4550,Nhà mặt tiền,3.6,78.0,3,0,3,"Phường Trần Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,4.4,"78 m²(4,4x17,0)",15.116118,108.7961681
4551,Nhà hẻm ngõ,1.8,269.0,3,1,0,"Phường Quảng Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,12.0,"269 m²(12,0x20,0)",15.116118,108.7961681
4552,Biệt thự,12.3,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m²(17,0x18,5)",15.3864073,108.7029729
4553,Biệt thự,12.2,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m² (17,0x18,5)",15.3864073,108.7029729
4554,Nhà mặt tiền,3.6,78.0,3,0,3,"Phường Trần Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,4.4,"78 m²(4,4x17,0)",15.116118,108.7961681
4555,Nhà hẻm ngõ,1.8,269.0,3,1,0,"Phường Quảng Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,12.0,"269 m²(12,0x20,0)",15.116118,108.7961681
4556,Biệt thự,12.3,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m²(17,0x18,5)",15.3864073,108.7029729
4557,Biệt thự,12.2,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m² (17,0x18,5)",15.3864073,108.7029729
4558,Nhà mặt tiền,3.6,78.0,3,0,3,"Phường Trần Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,4.4,"78 m²(4,4x17,0)",15.116118,108.7961681
4559,Nhà hẻm ngõ,1.8,269.0,3,1,0,"Phường Quảng Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,12.0,"269 m²(12,0x20,0)",15.116118,108.7961681
4560,Biệt thự,12.3,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m²(17,0x18,5)",15.3864073,108.7029729
4561,Biệt thự,12.2,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m² (17,0x18,5)",15.3864073,108.7029729
4562,Nhà mặt tiền,3.6,78.0,3,0,3,"Phường Trần Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,4.4,"78 m²(4,4x17,0)",15.116118,108.7961681
4563,Nhà hẻm ngõ,1.8,269.0,3,1,0,"Phường Quảng Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,12.0,"269 m²(12,0x20,0)",15.116118,108.7961681
4564,Biệt thự,12.3,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m²(17,0x18,5)",15.3864073,108.7029729
4565,Biệt thự,12.2,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m² (17,0x18,5)",15.3864073,108.7029729
4566,Nhà mặt tiền,3.6,78.0,3,0,3,"Phường Trần Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,4.4,"78 m²(4,4x17,0)",15.116118,108.7961681
4567,Nhà hẻm ngõ,1.8,269.0,3,1,0,"Phường Quảng Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,12.0,"269 m²(12,0x20,0)",15.116118,108.7961681
4568,Biệt thự,12.3,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m²(17,0x18,5)",15.3864073,108.7029729
4569,Biệt thự,12.2,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m² (17,0x18,5)",15.3864073,108.7029729
4570,Nhà mặt tiền,3.6,78.0,3,0,3,"Phường Trần Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,4.4,"78 m²(4,4x17,0)",15.116118,108.7961681
4571,Nhà hẻm ngõ,1.8,269.0,3,1,0,"Phường Quảng Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,12.0,"269 m²(12,0x20,0)",15.116118,108.7961681
4572,Biệt thự,12.3,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m²(17,0x18,5)",15.3864073,108.7029729
4573,Biệt thự,12.2,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m² (17,0x18,5)",15.3864073,108.7029729
4574,Nhà mặt tiền,3.6,78.0,3,0,3,"Phường Trần Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,4.4,"78 m²(4,4x17,0)",15.116118,108.7961681
4575,Nhà hẻm ngõ,1.8,269.0,3,1,0,"Phường Quảng Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,12.0,"269 m²(12,0x20,0)",15.116118,108.7961681
4576,Biệt thự,12.3,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m²(17,0x18,5)",15.3864073,108.7029729
4577,Biệt thự,12.2,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m² (17,0x18,5)",15.3864073,108.7029729
4578,Nhà mặt tiền,3.6,78.0,3,0,3,"Phường Trần Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,4.4,"78 m²(4,4x17,0)",15.116118,108.7961681
4579,Nhà hẻm ngõ,1.8,269.0,3,1,0,"Phường Quảng Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,12.0,"269 m²(12,0x20,0)",15.116118,108.7961681
4580,Biệt thự,12.3,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m²(17,0x18,5)",15.3864073,108.7029729
4581,Biệt thự,12.2,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m² (17,0x18,5)",15.3864073,108.7029729
4582,Nhà mặt tiền,3.6,78.0,3,0,3,"Phường Trần Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,4.4,"78 m²(4,4x17,0)",15.116118,108.7961681
4583,Nhà hẻm ngõ,1.8,269.0,3,1,0,"Phường Quảng Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,12.0,"269 m²(12,0x20,0)",15.116118,108.7961681
4584,Biệt thự,12.3,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m²(17,0x18,5)",15.3864073,108.7029729
4585,Biệt thự,12.2,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m² (17,0x18,5)",15.3864073,108.7029729
4586,Nhà mặt tiền,3.6,78.0,3,0,3,"Phường Trần Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,4.4,"78 m²(4,4x17,0)",15.116118,108.7961681
4587,Nhà hẻm ngõ,1.8,269.0,3,1,0,"Phường Quảng Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,12.0,"269 m²(12,0x20,0)",15.116118,108.7961681
4588,Biệt thự,12.3,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m²(17,0x18,5)",15.3864073,108.7029729
4589,Biệt thự,12.2,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m² (17,0x18,5)",15.3864073,108.7029729
4590,Nhà mặt tiền,3.6,78.0,3,0,3,"Phường Trần Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,4.4,"78 m²(4,4x17,0)",15.116118,108.7961681
4591,Nhà hẻm ngõ,1.8,269.0,3,1,0,"Phường Quảng Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,12.0,"269 m²(12,0x20,0)",15.116118,108.7961681
4592,Biệt thự,12.3,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m²(17,0x18,5)",15.3864073,108.7029729
4593,Biệt thự,12.2,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m² (17,0x18,5)",15.3864073,108.7029729
4594,Nhà mặt tiền,3.6,78.0,3,0,3,"Phường Trần Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,4.4,"78 m²(4,4x17,0)",15.116118,108.7961681
4595,Nhà hẻm ngõ,1.8,269.0,3,1,0,"Phường Quảng Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,12.0,"269 m²(12,0x20,0)",15.116118,108.7961681
4596,Biệt thự,12.3,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m²(17,0x18,5)",15.3864073,108.7029729
4597,Biệt thự,12.2,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m² (17,0x18,5)",15.3864073,108.7029729
4598,Nhà mặt tiền,3.6,78.0,3,0,3,"Phường Trần Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,4.4,"78 m²(4,4x17,0)",15.116118,108.7961681
4599,Nhà hẻm ngõ,1.8,269.0,3,1,0,"Phường Quảng Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,12.0,"269 m²(12,0x20,0)",15.116118,108.7961681
4600,Biệt thự,12.3,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m²(17,0x18,5)",15.3864073,108.7029729
4601,Biệt thự,12.2,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m² (17,0x18,5)",15.3864073,108.7029729
4602,Nhà mặt tiền,3.6,78.0,3,0,3,"Phường Trần Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,4.4,"78 m²(4,4x17,0)",15.116118,108.7961681
4603,Nhà hẻm ngõ,1.8,269.0,3,1,0,"Phường Quảng Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,12.0,"269 m²(12,0x20,0)",15.116118,108.7961681
4604,Biệt thự,12.3,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m²(17,0x18,5)",15.3864073,108.7029729
4605,Biệt thự,12.2,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m² (17,0x18,5)",15.3864073,108.7029729
4606,Nhà mặt tiền,3.6,78.0,3,0,3,"Phường Trần Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,4.4,"78 m²(4,4x17,0)",15.116118,108.7961681
4607,Nhà hẻm ngõ,1.8,269.0,3,1,0,"Phường Quảng Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,12.0,"269 m²(12,0x20,0)",15.116118,108.7961681
4608,Biệt thự,12.3,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m²(17,0x18,5)",15.3864073,108.7029729
4609,Biệt thự,12.2,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m² (17,0x18,5)",15.3864073,108.7029729
4610,Nhà mặt tiền,3.6,78.0,3,0,3,"Phường Trần Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,4.4,"78 m²(4,4x17,0)",15.116118,108.7961681
4611,Nhà hẻm ngõ,1.8,269.0,3,1,0,"Phường Quảng Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,12.0,"269 m²(12,0x20,0)",15.116118,108.7961681
4612,Biệt thự,12.3,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m²(17,0x18,5)",15.3864073,108.7029729
4613,Biệt thự,12.2,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m² (17,0x18,5)",15.3864073,108.7029729
4614,Nhà mặt tiền,3.6,78.0,3,0,3,"Phường Trần Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,4.4,"78 m²(4,4x17,0)",15.116118,108.7961681
4615,Nhà hẻm ngõ,1.8,269.0,3,1,0,"Phường Quảng Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,12.0,"269 m²(12,0x20,0)",15.116118,108.7961681
4616,Biệt thự,12.3,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m²(17,0x18,5)",15.3864073,108.7029729
4617,Biệt thự,12.2,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m² (17,0x18,5)",15.3864073,108.7029729
4618,Nhà mặt tiền,3.6,78.0,3,0,3,"Phường Trần Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,4.4,"78 m²(4,4x17,0)",15.116118,108.7961681
4619,Nhà hẻm ngõ,1.8,269.0,3,1,0,"Phường Quảng Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,12.0,"269 m²(12,0x20,0)",15.116118,108.7961681
4620,Biệt thự,12.3,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m²(17,0x18,5)",15.3864073,108.7029729
4621,Biệt thự,12.2,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m² (17,0x18,5)",15.3864073,108.7029729
4622,Nhà mặt tiền,3.6,78.0,3,0,3,"Phường Trần Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,4.4,"78 m²(4,4x17,0)",15.116118,108.7961681
4623,Nhà hẻm ngõ,1.8,269.0,3,1,0,"Phường Quảng Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,12.0,"269 m²(12,0x20,0)",15.116118,108.7961681
4624,Biệt thự,12.3,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m²(17,0x18,5)",15.3864073,108.7029729
4625,Biệt thự,12.2,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m² (17,0x18,5)",15.3864073,108.7029729
4626,Nhà mặt tiền,3.6,78.0,3,0,3,"Phường Trần Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,4.4,"78 m²(4,4x17,0)",15.116118,108.7961681
4627,Nhà hẻm ngõ,1.8,269.0,3,1,0,"Phường Quảng Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,12.0,"269 m²(12,0x20,0)",15.116118,108.7961681
4628,Biệt thự,12.3,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m²(17,0x18,5)",15.3864073,108.7029729
4629,Biệt thự,12.2,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m² (17,0x18,5)",15.3864073,108.7029729
4630,Nhà mặt tiền,3.6,78.0,3,0,3,"Phường Trần Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,4.4,"78 m²(4,4x17,0)",15.116118,108.7961681
4631,Nhà hẻm ngõ,1.8,269.0,3,1,0,"Phường Quảng Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,12.0,"269 m²(12,0x20,0)",15.116118,108.7961681
4632,Biệt thự,12.3,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m²(17,0x18,5)",15.3864073,108.7029729
4633,Biệt thự,12.2,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m² (17,0x18,5)",15.3864073,108.7029729
4634,Nhà mặt tiền,3.6,78.0,3,0,3,"Phường Trần Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,4.4,"78 m²(4,4x17,0)",15.116118,108.7961681
4635,Nhà hẻm ngõ,1.8,269.0,3,1,0,"Phường Quảng Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,12.0,"269 m²(12,0x20,0)",15.116118,108.7961681
4636,Biệt thự,12.3,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m²(17,0x18,5)",15.3864073,108.7029729
4637,Biệt thự,12.2,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m² (17,0x18,5)",15.3864073,108.7029729
4638,Nhà mặt tiền,3.6,78.0,3,0,3,"Phường Trần Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,4.4,"78 m²(4,4x17,0)",15.116118,108.7961681
4639,Nhà hẻm ngõ,1.8,269.0,3,1,0,"Phường Quảng Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,12.0,"269 m²(12,0x20,0)",15.116118,108.7961681
4640,Biệt thự,12.3,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m²(17,0x18,5)",15.3864073,108.7029729
4641,Biệt thự,12.2,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m² (17,0x18,5)",15.3864073,108.7029729
4642,Nhà mặt tiền,3.6,78.0,3,0,3,"Phường Trần Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,4.4,"78 m²(4,4x17,0)",15.116118,108.7961681
4643,Nhà hẻm ngõ,1.8,269.0,3,1,0,"Phường Quảng Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,12.0,"269 m²(12,0x20,0)",15.116118,108.7961681
4644,Biệt thự,12.3,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m²(17,0x18,5)",15.3864073,108.7029729
4645,Biệt thự,12.2,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m² (17,0x18,5)",15.3864073,108.7029729
4646,Nhà mặt tiền,3.6,78.0,3,0,3,"Phường Trần Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,4.4,"78 m²(4,4x17,0)",15.116118,108.7961681
4647,Nhà hẻm ngõ,1.8,269.0,3,1,0,"Phường Quảng Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,12.0,"269 m²(12,0x20,0)",15.116118,108.7961681
4648,Biệt thự,12.3,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m²(17,0x18,5)",15.3864073,108.7029729
4649,Biệt thự,12.2,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m² (17,0x18,5)",15.3864073,108.7029729
4650,Nhà mặt tiền,3.6,78.0,3,0,3,"Phường Trần Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,4.4,"78 m²(4,4x17,0)",15.116118,108.7961681
4651,Nhà hẻm ngõ,1.8,269.0,3,1,0,"Phường Quảng Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,12.0,"269 m²(12,0x20,0)",15.116118,108.7961681
4652,Biệt thự,12.3,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m²(17,0x18,5)",15.3864073,108.7029729
4653,Biệt thự,12.2,314.0,3,3,3,"Phường Chánh Lộ, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,17.0,"314 m² (17,0x18,5)",15.3864073,108.7029729
4654,Nhà mặt tiền,3.6,78.0,3,0,3,"Phường Trần Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,4.4,"78 m²(4,4x17,0)",15.116118,108.7961681
4655,Nhà hẻm ngõ,1.8,269.0,3,1,0,"Phường Quảng Phú, TP. Quảng Ngãi, Quảng Ngãi",Quảng Ngãi,TP. Quảng Ngãi,Giấy tờ hợp lệ,12.0,"269 m²(12,0x20,0)",15.116118,108.7961681
