address,area,city_province,district,front_road_width,interior,latitude,legal,longitude,n_bathrooms,n_bedrooms,n_floors,price,property_type,source,has_interior_info,price_per_m2
"Phường 14, Quận 8, TP.HCM",37.0,TP.HCM,Quận 8,5.0,,10.7171219,Không có,106.6295254,3.0,5.0,3.0,4.38,Nhà riêng,muabannet,0,118.37837837837837
"Phường 6, Quận 8, TP.HCM",44.7,TP.HCM,Quận 8,4.0,,10.7129211,Không có,106.6238621,3.0,4.0,4.0,5.1,Nhà riêng,muabannet,0,114.09395973154362
"Phường Tân Kiểng, Quận 7, TP.HCM",80.0,TP.HCM,Quận 7,4.0,,10.7375669,Không có,106.7296597,3.0,5.0,4.0,13.0,Nhà riêng,muabannet,0,162.5
"Phường Tân Quy, Quận 7, TP.HCM",72.0,TP.HCM,Quận 7,4.0,,10.7426478,Không có,106.7098108,5.0,6.0,4.0,15.0,Nhà riêng,muabannet,0,208.33333333333334
"Phường 5, Quận 8, TP.HCM",37.0,TP.HCM,Quận 8,3.8,,10.7421366,Không có,106.666184,3.0,4.0,3.0,5.79,Nhà riêng,muabannet,0,156.48648648648648
"Phường 13, Quận Bình Thạnh, TP.HCM",25.4,TP.HCM,Quận Bình Thạnh,4.0,,10.8263833,Không có,106.7061889,2.0,3.0,3.0,3.5,Nhà riêng,muabannet,0,137.7952755905512
"Phường Tân Thới Nhất, Quận 12, TP.HCM",60.0,TP.HCM,Quận 12,4.0,,10.8612653,Không có,106.6642083,4.0,4.0,0.0,7.5,Nhà riêng,muabannet,0,125.0
"Phường Hiệp Thành, Quận 12, TP.HCM",90.0,TP.HCM,Quận 12,4.5,,10.878728,Không có,106.6384202,2.0,2.0,2.0,4.4,Nhà riêng,muabannet,0,48.888888888888886
"Phường 5, Quận Bình Thạnh, TP.HCM",50.0,TP.HCM,Quận Bình Thạnh,4.0,,10.7464608,Không có,106.6533081,4.0,5.0,5.0,8.5,Nhà riêng,muabannet,0,170.0
"Phường Hiệp Tân, Quận Tân Phú, TP.HCM",80.0,TP.HCM,Quận Tân Phú,5.0,,10.7918681,Không có,106.6277515,6.0,6.0,5.0,14.0,Nhà riêng,muabannet,0,175.0
"Phường Tân Thới Hòa, Quận Tân Phú, TP.HCM",38.0,TP.HCM,Quận Tân Phú,4.0,,10.7918681,Không có,106.6277515,2.0,2.0,2.0,4.65,Nhà riêng,muabannet,0,122.36842105263158
"Phường 11, Quận Bình Thạnh, TP.HCM",91.0,TP.HCM,Quận Bình Thạnh,4.1,,10.7704432,Không có,106.7053184,2.0,4.0,2.0,13.5,Nhà riêng,muabannet,0,148.35164835164835
"Phường Trung Mỹ Tây, Quận 12, TP.HCM",184.0,TP.HCM,Quận 12,6.0,,10.8673521,Không có,106.6259541,5.0,6.0,2.0,7.9,Nhà riêng,muabannet,0,42.93478260869565
"Phường An Lạc, Quận Bình Tân, TP.HCM",20.0,TP.HCM,Quận Bình Tân,2.0,,10.7704159,Không có,106.5995401,2.0,2.0,2.0,1.35,Nhà riêng,muabannet,0,67.5
"Phường Bình Trị Đông, Quận Bình Tân, TP.HCM",48.0,TP.HCM,Quận Bình Tân,4.0,,10.7704159,Không có,106.5995401,3.0,4.0,3.0,5.95,Nhà riêng,muabannet,0,123.95833333333333
"Phường Bình Hưng Hòa, Quận Bình Tân, TP.HCM",75.0,TP.HCM,Quận Bình Tân,4.3,,10.7704159,Không có,106.5995401,0.0,2.0,0.0,4.85,Nhà riêng,muabannet,0,64.66666666666667
"Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM",72.0,TP.HCM,Quận Bình Tân,4.8,,10.7704159,Không có,106.5995401,3.0,4.0,0.0,5.95,Nhà riêng,muabannet,0,82.63888888888889
"44, Đường Dương Khuê, Phường Hiệp Tân, Quận Tân Phú, TP.HCM",716.0,TP.HCM,Quận Tân Phú,4.4,,10.7918681,Sổ riêng,106.6277515,5.0,4.0,4.0,12.2,Nhà riêng,muabannet,0,17.039106145251395
"Phường 14, Quận Tân Bình, TP.HCM",68.0,TP.HCM,Quận Tân Bình,4.0,,10.7434168,Không có,106.6196735,0.0,4.0,0.0,8.1,Nhà riêng,muabannet,0,119.11764705882354
"Phường Linh Trung, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",56.0,TP.HCM,TP. Thủ Đức - Quận Thủ Đức,4.0,,10.8450851,Không có,106.7677355,2.0,2.0,2.0,5.15,Nhà riêng,muabannet,0,91.96428571428571
"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM",64.0,TP.HCM,Quận Tân Phú,4.0,,10.7918681,Sổ riêng,106.6277515,4.0,6.0,0.0,18.5,Nhà riêng,muabannet,0,289.0625
"Phường 10, Quận 6, TP.HCM",68.0,TP.HCM,Quận 6,4.0,,10.738776,Không có,106.6319448,7.0,11.0,1.0,6.1,Nhà riêng,muabannet,0,89.70588235294117
"Xã Thới Tam Thôn, Huyện Hóc Môn, TP.HCM",110.0,TP.HCM,Huyện Hóc Môn,5.0,,10.8777329,Không có,106.5760523,3.0,4.0,2.0,4.35,Nhà riêng,muabannet,0,39.54545454545455
"Phường Bình Trị Đông A, Quận Bình Tân, TP.HCM",32.0,TP.HCM,Quận Bình Tân,3.5,,10.7704159,Không có,106.5995401,3.0,3.0,2.0,3.9,Nhà riêng,muabannet,0,121.875
"Phường Phú Trung, Quận Tân Phú, TP.HCM",54.0,TP.HCM,Quận Tân Phú,4.0,,10.7918681,Không có,106.6277515,0.0,4.0,3.0,7.49,Nhà riêng,muabannet,0,138.7037037037037
"Đường Thạnh Xuân 25, Phường Thạnh Xuân, Quận 12, TP.HCM",58.0,TP.HCM,Quận 12,4.0,,10.8612653,Sổ riêng,106.6642083,5.0,4.0,4.0,7.2,Nhà riêng,muabannet,0,124.13793103448276
"Đường 49, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",95.0,TP.HCM,TP. Thủ Đức - Quận Thủ Đức,4.6,,10.8450851,Sổ riêng,106.7677355,5.0,4.0,4.0,10.95,Nhà riêng,muabannet,0,115.26315789473684
"Phường Tân Thới Nhất, Quận 12, TP.HCM",107.0,TP.HCM,Quận 12,4.0,,10.8612653,Không có,106.6642083,0.0,3.0,3.0,7.14,Nhà riêng,muabannet,0,66.72897196261682
"H424, Đường Nguyễn Duy, Phường 10, Quận 8, TP.HCM",32.0,TP.HCM,Quận 8,3.0,,10.7211158,Sổ riêng,106.6292079,3.0,3.0,4.0,5.98,Nhà riêng,muabannet,0,186.875
"Phường 4, Quận 8, TP.HCM",51.2,TP.HCM,Quận 8,4.0,,10.7403138,Không có,106.6652816,2.0,3.0,3.0,7.0,Nhà riêng,muabannet,0,136.71875
"Đường Phú Thọ Hòa, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM",90.0,TP.HCM,Quận Tân Phú,5.0,,10.7918681,Sổ riêng,106.6277515,0.0,0.0,4.0,16.0,Nhà riêng,muabannet,0,177.77777777777777
"9823, Đường Trần Đình Xu, Phường Cô Giang, Quận 1, TP.HCM",60.0,TP.HCM,Quận 1,3.6,,10.7753939,Sổ riêng,106.6996249,0.0,0.0,5.0,23.5,Nhà riêng,muabannet,0,391.6666666666667
"Đường Đỗ Nhuận, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM",60.0,TP.HCM,Quận Tân Phú,4.0,,10.7918681,Sổ riêng,106.6277515,3.0,3.0,5.0,10.4,Nhà riêng,muabannet,0,173.33333333333334
"Đường Điện Biên Phủ, Phường 11, Quận 10, TP.HCM",56.0,TP.HCM,Quận 10,6.6,,10.7725282,Sổ riêng,106.6682021,3.0,4.0,4.0,8.2,Nhà riêng,muabannet,0,146.42857142857142
"ID33470, Đường An Dương Vương, Phường 4, Quận 5, TP.HCM",70.0,TP.HCM,Quận 5,5.0,,10.7558252,Sổ riêng,106.6683021,0.0,0.0,4.0,33.0,Nhà riêng,muabannet,0,471.42857142857144
"Đường Cư Xá Lữ Gia, Phường 15, Quận 11, TP.HCM",68.0,TP.HCM,Quận 11,4.0,,10.7656343,Sổ riêng,106.647607,3.0,3.0,2.0,2.59,Nhà riêng,muabannet,0,38.088235294117645
"Phường 6, Quận 5, TP.HCM",66.0,TP.HCM,Quận 5,4.3,,10.7390739,Không có,106.6659208,5.0,4.0,5.0,12.8,Nhà riêng,muabannet,0,193.93939393939394
"Phường 9, Quận Gò Vấp, TP.HCM",52.0,TP.HCM,Quận Gò Vấp,4.0,,10.8352617,Không có,106.6740588,4.0,4.0,0.0,6.6,Nhà riêng,muabannet,0,126.92307692307692
"Phường 16, Quận Gò Vấp, TP.HCM",78.9,TP.HCM,Quận Gò Vấp,7.0,,10.8352617,Không có,106.6740588,0.0,1.0,0.0,23.5,Nhà riêng,muabannet,0,297.84537389100126
"Phường Bình Trị Đông, Quận Bình Tân, TP.HCM",64.0,TP.HCM,Quận Bình Tân,4.0,,10.7704159,Không có,106.5995401,5.0,4.0,4.0,6.8,Nhà riêng,muabannet,0,106.25
"Phường Bình Trị Đông A, Quận Bình Tân, TP.HCM",60.0,TP.HCM,Quận Bình Tân,4.0,,10.7704159,Không có,106.5995401,3.0,3.0,3.0,3.7,Nhà riêng,muabannet,0,61.666666666666664
"Phường Thạnh Lộc, Quận 12, TP.HCM",48.0,TP.HCM,Quận 12,4.0,,10.8612653,Không có,106.6642083,3.0,3.0,2.0,4.18,Nhà riêng,muabannet,0,87.08333333333333
"Xã Bình Chánh, Huyện Bình Chánh, TP.HCM",85.0,TP.HCM,Huyện Bình Chánh,5.0,,10.6950833,Không có,106.5909297,2.0,2.0,1.0,0.95,Nhà riêng,muabannet,0,11.176470588235293
"Đường Nguyễn Đình Chiểu, Phường 2, Quận 3, TP.HCM",29.0,TP.HCM,Quận 3,4.1,,10.7788914,Sổ riêng,106.6869967,0.0,5.0,0.0,9.38,Nhà riêng,muabannet,0,323.44827586206895
"Đường Điện Biên Phủ, Phường 15, Quận Bình Thạnh, TP.HCM",95.3,TP.HCM,Quận Bình Thạnh,4.2,,10.812271,Sổ riêng,106.7040393,12.0,12.0,0.0,12.0,Nhà riêng,muabannet,0,125.91815320041974
"Xã Tân Xuân, Huyện Hóc Môn, TP.HCM",35.0,TP.HCM,Huyện Hóc Môn,5.0,,10.8937624,Không có,106.5832489,0.0,3.0,0.0,1.15,Nhà riêng,muabannet,0,32.857142857142854
"Đường Điện Biên Phủ, Phường 11, Quận 10, TP.HCM",52.0,TP.HCM,Quận 10,3.5,,10.7725282,Sổ riêng,106.6682021,5.0,5.0,2.0,6.7,Nhà riêng,muabannet,0,128.84615384615384
"Phường Sơn Kỳ, Quận Tân Phú, TP.HCM",15.0,TP.HCM,Quận Tân Phú,3.0,,10.7918681,Không có,106.6277515,2.0,2.0,3.0,2.3,Nhà riêng,muabannet,0,153.33333333333334
"Phường 5, Quận 8, TP.HCM",36.4,TP.HCM,Quận 8,3.8,,10.7421366,Không có,106.666184,3.0,4.0,3.0,5.79,Nhà riêng,muabannet,0,159.06593406593407
"Phường 10, Quận 6, TP.HCM",65.0,TP.HCM,Quận 6,4.0,,10.738776,Không có,106.6319448,1.0,2.0,1.0,4.95,Nhà riêng,muabannet,0,76.15384615384616
"Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM",70.0,TP.HCM,Quận Tân Phú,4.0,,10.7730702,Không có,106.6544302,4.0,4.0,4.0,8.0,Nhà riêng,muabannet,0,114.28571428571429
"H1225, Đường Phạm Thế Hiển, Phường 5, Quận 8, TP.HCM",36.4,TP.HCM,Quận 8,3.8,,10.7211158,Sổ riêng,106.6292079,3.0,4.0,0.0,5.75,Nhà riêng,muabannet,0,157.96703296703296
"Phường Tân Thới Hiệp, Quận 12, TP.HCM",72.0,TP.HCM,Quận 12,4.0,,10.878728,Không có,106.6384202,3.0,3.0,2.0,4.8,Nhà riêng,muabannet,0,66.66666666666667
"Đường Nguyễn Văn Thương, Phường 25, Quận Bình Thạnh, TP.HCM",40.0,TP.HCM,Quận Bình Thạnh,6.0,,10.812271,Sổ riêng,106.7040393,5.0,4.0,0.0,10.8,Nhà riêng,muabannet,0,270.0
"Đường Vào Cầu Ba Phụ, Phường Thạnh Xuân, Quận 12, TP.HCM",140.0,TP.HCM,Quận 12,5.0,,10.8612653,Sổ riêng,106.6642083,2.0,2.0,2.0,7.0,Nhà riêng,muabannet,0,50.0
"Phường 4, Quận 8, TP.HCM",50.0,TP.HCM,Quận 8,4.0,,10.7403138,Không có,106.6652816,2.0,2.0,2.0,5.3,Nhà riêng,muabannet,0,106.0
"Đường Nguyễn Đình Chính, Phường 15, Quận Phú Nhuận, TP.HCM",83.0,TP.HCM,Quận Phú Nhuận,4.2,,10.8010601,Sổ riêng,106.6798946,4.0,4.0,2.0,6.89,Nhà riêng,muabannet,0,83.01204819277109
"Phường An Lạc, Quận Bình Tân, TP.HCM",30.0,TP.HCM,Quận Bình Tân,3.0,,10.7704159,Không có,106.5995401,2.0,3.0,1.0,1.9,Nhà riêng,muabannet,0,63.333333333333336
"Phường 11, Quận Bình Thạnh, TP.HCM",100.0,TP.HCM,Quận Bình Thạnh,13.0,,10.7704432,Không có,106.7053184,0.0,3.0,0.0,8.9,Nhà riêng,muabannet,0,89.0
"Phường Hiệp Tân, Quận Tân Phú, TP.HCM",70.0,TP.HCM,Quận Tân Phú,4.0,,10.7918681,Không có,106.6277515,4.0,4.0,3.0,105.0,Nhà riêng,muabannet,0,1500.0
"Đường Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TP.HCM",64.0,TP.HCM,Quận Bình Thạnh,4.0,,10.812271,Sổ riêng,106.7040393,7.0,7.0,4.0,15.0,Nhà riêng,muabannet,0,234.375
"Đường Nguyễn Duy Trinh, Phường Long Trường, TP. Thủ Đức - Quận 9, TP.HCM",100.0,TP.HCM,TP. Thủ Đức - Quận 9,5.0,,10.8063168,Sổ riêng,106.7784645,5.0,4.0,0.0,8.2,Nhà riêng,muabannet,0,82.0
"Đường Hồ Văn Long, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM",164.0,TP.HCM,Quận Bình Tân,9.7,,10.7704159,Sổ riêng,106.5995401,34.0,34.0,5.0,20.8,Nhà riêng,muabannet,0,126.82926829268293
"Đường Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM",88.0,TP.HCM,Quận Tân Phú,4.7,,10.7918681,Sổ riêng,106.6277515,0.0,0.0,0.0,14.5,Nhà riêng,muabannet,0,164.77272727272728
"419, Đường Nguyễn Thái Bình, Phường 12, Quận Tân Bình, TP.HCM",72.0,TP.HCM,Quận Tân Bình,4.4,,10.8030931,Sổ riêng,106.6523519,0.0,0.0,6.0,25.0,Nhà riêng,muabannet,0,347.22222222222223
"Phường An Lạc, Quận Bình Tân, TP.HCM",160.0,TP.HCM,Quận Bình Tân,8.0,,10.7704159,Không có,106.5995401,1.0,2.0,1.0,14.0,Nhà riêng,muabannet,0,87.5
"Phường Tân Thới Nhất, Quận 12, TP.HCM",60.0,TP.HCM,Quận 12,4.0,,10.8612653,Không có,106.6642083,2.0,3.0,2.0,5.2,Nhà riêng,muabannet,0,86.66666666666667
"Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM",40.0,TP.HCM,Quận Bình Tân,4.0,,10.7704159,Không có,106.5995401,2.0,2.0,0.0,4.7,Nhà riêng,muabannet,0,117.5
"Đường Bình Thới, Phường 8, Quận 11, TP.HCM",35.0,TP.HCM,Quận 11,7.0,,10.7625111,Sổ riêng,106.6499732,4.0,3.0,4.0,6.7,Nhà riêng,muabannet,0,191.42857142857142
"Đường Tân Vĩnh, Phường 6, Quận 4, TP.HCM",60.0,TP.HCM,Quận 4,4.0,,10.7607538,Sổ riêng,106.7070798,0.0,0.0,0.0,21.9,Nhà riêng,muabannet,0,365.0
"Đường Nơ Trang Long, Phường 12, Quận Bình Thạnh, TP.HCM",73.4,TP.HCM,Quận Bình Thạnh,4.0,,10.812271,Sổ riêng,106.7040393,3.0,3.0,0.0,3.4,Nhà riêng,muabannet,0,46.32152588555858
"Đường Trần Xuân soạn, Phường Tân Hưng, Quận 7, TP.HCM",64.0,TP.HCM,Quận 7,5.0,,10.7375669,Sổ riêng,106.7296597,3.0,3.0,2.0,7.3,Nhà riêng,muabannet,0,114.0625
"Đường Trương Công Định, Phường 14, Quận Tân Bình, TP.HCM",100.0,TP.HCM,Quận Tân Bình,5.0,,10.8030931,Sổ riêng,106.6523519,4.0,4.0,3.0,9.5,Nhà riêng,muabannet,0,95.0
"Đường Thạnh Xuân 25, Phường Thạnh Xuân, Quận 12, TP.HCM",85.0,TP.HCM,Quận 12,4.4,,10.8612653,Sổ riêng,106.6642083,5.0,5.0,0.0,7.6,Nhà riêng,muabannet,0,89.41176470588235
"Đường Bình Thới, Phường 8, Quận 11, TP.HCM",35.0,TP.HCM,Quận 11,7.0,,10.7625111,Sổ riêng,106.6499732,4.0,3.0,4.0,6.7,Nhà riêng,muabannet,0,191.42857142857142
"Đường Calmette, Phường Nguyễn Thái Bình, Quận 1, TP.HCM",150.0,TP.HCM,Quận 1,5.0,,10.7753939,Sổ riêng,106.6996249,0.0,0.0,6.0,135.0,Nhà riêng,muabannet,0,900.0
"Xã Phạm Văn Cội, Huyện Củ Chi, TP.HCM",222.5,TP.HCM,Huyện Củ Chi,5.0,,11.0967072,Không có,106.5097461,1.0,1.0,0.0,1.99,Nhà riêng,muabannet,0,8.9438202247191
"Phường 5, Quận Phú Nhuận, TP.HCM",36.0,TP.HCM,Quận Phú Nhuận,4.0,,10.8010601,Không có,106.6798946,3.0,3.0,4.0,6.95,Nhà riêng,muabannet,0,193.05555555555554
"189, Đường Tạ Uyên, Phường 4, Quận 11, TP.HCM",78.8,TP.HCM,Quận 11,3.9,,10.7656343,Sổ riêng,106.647607,0.0,0.0,6.0,30.0,Nhà riêng,muabannet,0,380.71065989847716
"Phường 3, Quận 8, TP.HCM",29.0,TP.HCM,Quận 8,4.2,,10.7171219,Không có,106.6295254,2.0,3.0,2.0,3.78,Nhà riêng,muabannet,0,130.3448275862069
"Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, TP.HCM",30.0,TP.HCM,Quận Bình Tân,3.0,,10.7704159,Sổ riêng,106.5995401,2.0,2.0,2.0,1.75,Nhà riêng,muabannet,0,58.333333333333336
"Nhà 2 MT hẻm, Đường Phan Xích Long, Phường 7, Quận Phú Nhuận, TP.HCM",48.0,TP.HCM,Quận Phú Nhuận,6.0,,10.8010601,Sổ riêng,106.6798946,3.0,3.0,2.0,5.95,Nhà riêng,muabannet,0,123.95833333333333
"Đường Nguyễn Thị Minh Khai, Phường 5, Quận 3, TP.HCM",104.0,TP.HCM,Quận 3,5.0,,10.7788914,Sổ riêng,106.6869967,6.0,5.0,4.0,5.6,Nhà riêng,muabannet,0,53.84615384615385
"Phường Phú Thuận, Quận 7, TP.HCM",45.0,TP.HCM,Quận 7,5.0,,10.7375669,Không có,106.7296597,2.0,3.0,3.0,4.0,Nhà riêng,muabannet,0,88.88888888888889
"Đường Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM",55.9,TP.HCM,Quận Tân Phú,4.3,,10.7918681,Sổ riêng,106.6277515,3.0,2.0,0.0,2.59,Nhà riêng,muabannet,0,46.33273703041145
"Xã Phong Phú, Huyện Bình Chánh, TP.HCM",184.0,TP.HCM,Huyện Bình Chánh,8.0,,10.6950833,Không có,106.5909297,0.0,5.0,0.0,8.8,Nhà riêng,muabannet,0,47.82608695652174
"Đường Bình Giã, Phường 4, Quận Tân Bình, TP.HCM",60.0,TP.HCM,Quận Tân Bình,5.0,,10.8030931,Sổ riêng,106.6523519,3.0,3.0,3.0,3.25,Nhà riêng,muabannet,0,54.166666666666664
"Đường 34B, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM",80.0,TP.HCM,TP. Thủ Đức - Quận 2,4.0,,10.7999025,Sổ riêng,106.7422665,5.0,5.0,4.0,17.5,Nhà riêng,muabannet,0,218.75
"Phường 14, Quận Gò Vấp, TP.HCM",65.0,TP.HCM,Quận Gò Vấp,5.0,,10.8277375,Không có,106.6873701,5.0,6.0,5.0,6.8,Nhà riêng,muabannet,0,104.61538461538461
"Phường 9, Quận Phú Nhuận, TP.HCM",84.0,TP.HCM,Quận Phú Nhuận,4.2,,10.8010601,Không có,106.6798946,7.0,10.0,5.0,18.0,Nhà riêng,muabannet,0,214.28571428571428
"Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM",90.0,TP.HCM,Quận Bình Tân,5.0,,10.7704159,Không có,106.5995401,3.0,5.0,3.0,5.3,Nhà riêng,muabannet,0,58.888888888888886
"Đường Phạm Thế Hiển, Phường 4, Quận 8, TP.HCM",70.0,TP.HCM,Quận 8,4.0,,10.7211158,Sổ riêng,106.6292079,4.0,3.0,3.0,2.85,Nhà riêng,muabannet,0,40.714285714285715
"Phường 6, Quận Gò Vấp, TP.HCM",65.0,TP.HCM,Quận Gò Vấp,4.2,,10.8352617,Không có,106.6740588,7.0,5.0,6.0,14.89,Nhà riêng,muabannet,0,229.07692307692307
"Xã Tân An Hội, Huyện Củ Chi, TP.HCM",124.0,TP.HCM,Huyện Củ Chi,5.0,,11.0967072,Sổ riêng,106.5097461,0.0,0.0,0.0,0.75,Nhà riêng,muabannet,0,6.048387096774194
"115-117, Đường Ba Vân, Phường 14, Quận Tân Bình, TP.HCM",104.0,TP.HCM,Quận Tân Bình,4.4,,10.8030931,Sổ riêng,106.6523519,0.0,0.0,4.0,17.0,Nhà riêng,muabannet,0,163.46153846153845
"Đường Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",90.0,TP.HCM,Quận Bình Tân,4.5,,10.7704159,Sổ riêng,106.5995401,5.0,5.0,4.0,23.0,Nhà riêng,muabannet,0,255.55555555555554
"Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM",32.0,TP.HCM,Quận Bình Tân,4.0,,10.7704159,Không có,106.5995401,2.0,3.0,4.0,4.4,Nhà riêng,muabannet,0,137.5
"Xã Trung Chánh, Huyện Hóc Môn, TP.HCM",200.0,TP.HCM,Huyện Hóc Môn,10.0,,10.8692542,Không có,106.6148172,1.0,1.0,0.0,18.0,Nhà riêng,muabannet,0,90.0
"Phường An Phú Đông, Quận 12, TP.HCM",112.0,TP.HCM,Quận 12,4.0,,10.8612653,Không có,106.6642083,7.0,11.0,3.0,9.6,Nhà riêng,muabannet,0,85.71428571428571
"Phường Linh Xuân, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",119.4,TP.HCM,TP. Thủ Đức - Quận Thủ Đức,5.0,,10.8450851,Không có,106.7677355,4.0,3.0,3.0,6.9,Nhà riêng,muabannet,0,57.78894472361809
"Đường Võ Văn Vân, Xã Vĩnh Lộc B, Huyện Bình Chánh, TP.HCM",40.0,TP.HCM,Huyện Bình Chánh,4.0,,10.6950833,Không có,106.5909297,2.0,2.0,1.0,1.73,Nhà riêng,muabannet,0,43.25
"Phường 9, Quận Phú Nhuận, TP.HCM",88.0,TP.HCM,Quận Phú Nhuận,4.0,,10.8010601,Không có,106.6798946,4.0,4.0,4.0,15.5,Nhà riêng,muabannet,0,176.13636363636363
"Phường 13, Quận Bình Thạnh, TP.HCM",83.0,TP.HCM,Quận Bình Thạnh,4.5,,10.8263833,Không có,106.7061889,0.0,4.0,4.0,13.9,Nhà riêng,muabannet,0,167.46987951807228
"Đường Lê Đại Hành, Phường 11, Quận 11, TP.HCM",72.0,TP.HCM,Quận 11,4.0,,10.7656343,Sổ riêng,106.647607,3.0,4.0,0.0,11.0,Nhà riêng,muabannet,0,152.77777777777777
"Đường Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh, TP.HCM",51.0,TP.HCM,Quận Bình Thạnh,4.0,,10.812271,Sổ riêng,106.7040393,0.0,0.0,0.0,16.9,Nhà riêng,muabannet,0,331.37254901960785
"Xã Thới Tam Thôn, Huyện Hóc Môn, TP.HCM",97.0,TP.HCM,Huyện Hóc Môn,5.0,,10.8777329,Sổ riêng,106.5760523,0.0,0.0,0.0,0.85,Nhà riêng,muabannet,0,8.762886597938145
"Đường Tân Xuân 1, Xã Tân Xuân, Huyện Hóc Môn, TP.HCM",90.0,TP.HCM,Huyện Hóc Môn,5.0,,10.8777329,Sổ riêng,106.5760523,0.0,2.0,0.0,0.73,Nhà riêng,muabannet,0,8.11111111111111
"Đường Thái Thị Giữ, Xã Bà Điểm, Huyện Hóc Môn, TP.HCM",157.0,TP.HCM,Huyện Hóc Môn,5.0,,10.8777329,Sổ riêng,106.5760523,1.0,2.0,0.0,0.89,Nhà riêng,muabannet,0,5.6687898089171975
"Đường đương số 357, Xã Tân An Hội, Huyện Củ Chi, TP.HCM",124.0,TP.HCM,Huyện Củ Chi,5.0,,11.0967072,Sổ riêng,106.5097461,0.0,2.0,0.0,0.75,Nhà riêng,muabannet,0,6.048387096774194
"Đường Phan Văn Trị, Phường 12, Quận Bình Thạnh, TP.HCM",37.1,TP.HCM,Quận Bình Thạnh,3.3,,10.812271,Sổ riêng,106.7040393,0.0,0.0,0.0,4.5,Nhà riêng,muabannet,0,121.29380053908355
"Đường Bến Vân Đồn, Phường 2, Quận 4, TP.HCM",135.0,TP.HCM,Quận 4,10.0,,10.7607538,Sổ riêng,106.7070798,3.0,3.0,2.0,6.5,Nhà riêng,muabannet,0,48.148148148148145
"Đường Thới Tứ, Xã Thới Tam Thôn, Huyện Hóc Môn, TP.HCM",100.0,TP.HCM,Huyện Hóc Môn,5.0,,10.8777329,Sổ riêng,106.5760523,0.0,2.0,0.0,1.05,Nhà riêng,muabannet,0,10.5
"Đường Âu Cơ, Phường 14, Quận 11, TP.HCM",100.0,TP.HCM,Quận 11,4.0,,10.7656343,Sổ riêng,106.647607,0.0,3.0,0.0,8.9,Nhà riêng,muabannet,0,89.0
"Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM",122.0,TP.HCM,Huyện Nhà Bè,5.5,,10.6509356,Không có,106.7259486,3.0,4.0,2.0,6.66,Nhà riêng,muabannet,0,54.59016393442623
"Phường Hiệp Thành, Quận 12, TP.HCM",49.6,TP.HCM,Quận 12,4.0,,10.878728,Không có,106.6384202,4.0,4.0,2.0,5.2,Nhà riêng,muabannet,0,104.83870967741935
"Phường Tân Thới Hiệp, Quận 12, TP.HCM",150.0,TP.HCM,Quận 12,5.0,,10.878728,Không có,106.6384202,3.0,3.0,0.0,13.9,Nhà riêng,muabannet,0,92.66666666666667
"Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM",18.0,TP.HCM,Quận Bình Tân,3.0,,10.7704159,Không có,106.5995401,2.0,2.0,2.0,1.9,Nhà riêng,muabannet,0,105.55555555555556
"Đường Kha Vạn Cân, Phường Linh Đông, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",95.0,TP.HCM,TP. Thủ Đức - Quận Thủ Đức,4.6,,10.8450851,Sổ riêng,106.7677355,5.0,5.0,0.0,3.6,Nhà riêng,muabannet,0,37.89473684210526
"Đường Dương Đình Hội, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM",56.0,TP.HCM,TP. Thủ Đức - Quận 9,5.0,,10.8063168,Sổ riêng,106.7784645,3.0,3.0,0.0,2.15,Nhà riêng,muabannet,0,38.392857142857146
"Đường Cống Quỳnh, Phường Phạm Ngũ Lão, Quận 1, TP.HCM",52.0,TP.HCM,Quận 1,4.0,,10.7753939,Sổ riêng,106.6996249,1.0,1.0,1.0,12.5,Nhà riêng,muabannet,0,240.3846153846154
